round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
7,2,client_2,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,2.0066594608181276e-06,4.34210362044256e-08,1.4456170447374461e-06,0.0,7.469346314792347e-07,5.404968305811053e-06,0.0,6.521837576656253e-07,7.469346314792347e-07,46.21292864689767,1445617.0447374461,1.1452807240585459,3.2106552680488676e-05,1.3199994100432377e-05,0.7086514919596014,1.2082175544492202e-06,0.0
7,3,client_3,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,2.0880685838164936e-06,1.3411186262298424e-07,1.768076685948472e-06,0.0,1.1731044651241973e-06,4.1110529309662525e-06,0.0,1.1403476491977926e-06,1.1731044651241973e-06,15.569487840151737,1768076.685948472,1.028724387010453,3.340909461257979e-05,4.0770006307866424e-05,0.4503841883716732,1.5080788671184564e-06,0.0
7,4,client_4,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,2.579587651041493e-06,3.412266693454934e-08,1.31768831579393e-06,0.0,5.341935889191518e-07,1.2253085515112616e-05,0.0,5.228181407801458e-07,5.341935889191518e-07,75.59526518616106,1317688.31579393,1.0217559902685145,4.127340071136132e-05,1.0373290933785029e-05,0.7991489599332574,1.4703675788041437e-06,0.0
7,5,client_5,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,5.615521487811748e-06,1.0908361517421568e-07,2.1982409634802025e-06,0.0,1.401507802256674e-06,4.9003974709194154e-05,0.0,1.298224447054963e-06,1.401507802256674e-06,51.47858365584708,2198240.9634802025,1.0795565634890365,8.984833402791992e-05,3.316142101539299e-05,0.7304163256472395,3.1933761874824995e-06,0.0
7,6,client_6,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,2.9547280462338676e-06,1.311332737543619e-07,2.0282174091335037e-06,0.0,1.2019086170766968e-06,1.3187395779823419e-05,0.0,1.1688132417475572e-06,1.2019086170766968e-06,22.532080756924046,2028217.4091335037,1.0283144867225937,4.727564373752102e-05,3.9864517020760104e-05,0.5425241677730569,1.967508978850674e-06,0.0
7,7,client_7,0.05,,fc1.weight,320,16,0.05,0.7777777777777778,0.012500000186264515,True,0.8,1.1118211702410008e-06,3.641009171535222e-08,7.815847880010551e-07,0.0,3.4335840837229625e-07,4.17658111473429e-06,0.0,3.309302769594069e-07,3.4335840837229625e-07,30.53523302549638,781584.7880010551,1.0375520003037177,1.778913792804815e-05,1.1068666935898364e-05,0.6164411117018775,6.866742978672846e-07,0.0
7,8,client_8,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,1.6774290898524669e-06,5.945931647911851e-08,1.5435716136380506e-06,0.0,8.542511409359577e-07,3.502564368318417e-06,0.0,8.491578000757727e-07,8.542511409359577e-07,28.210900802076164,1543571.6136380506,1.0059969240850246,2.683886486920528e-05,1.8075632397085428e-05,0.5975545960701162,1.101765292332857e-06,0.0
7,9,client_9,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,4.758692952577803e-06,6.115753911149898e-08,2.1607486360153416e-06,0.0,9.597721373211243e-07,2.627521644171793e-05,0.0,9.5660732313263e-07,9.597721373211243e-07,77.80913379736171,2160748.6360153416,1.003307324546512,7.613909110659733e-05,1.85918906936422e-05,0.8037401160204665,2.6493910354474792e-06,0.0
8,1,client_1,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,8.376860776593276e-06,1.9236534853483284e-07,6.404420673788991e-06,0.0,3.132606025246787e-06,2.344146378163714e-05,0.0,2.8354397727525793e-06,3.132606025246787e-06,43.54639384900749,6404420.673788991,1.104803900455211,0.00013402977492660284,5.847906868439168e-05,0.6962265821990611,4.975702267984161e-06,0.0
8,2,client_2,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,1.7836968417839216e-06,3.912271172435739e-08,1.2729781246889615e-06,0.0,6.293429919423943e-07,4.70213944936404e-06,0.0,5.455746645566251e-07,6.293429919423943e-07,45.59119682587374,1272978.1246889615,1.1535393398711151,2.8539147024275735e-05,1.1893303963006474e-05,0.7058475462544926,1.0761359590105712e-06,0.0
8,3,client_3,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,1.8901970051388162e-06,1.327112300512117e-07,1.6356731862288143e-06,0.0,1.2095467809558613e-06,3.7902318581473082e-06,0.0,1.1934500889765332e-06,1.2095467809558613e-06,14.24282452649177,1635673.1862288143,1.0134866792011823,3.0243150831665844e-05,4.034421726828441e-05,0.4284498943265922,1.398256699758349e-06,0.0
8,4,client_4,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,2.4794352029289257e-06,3.379340713038121e-08,1.2795349562111369e-06,0.0,5.447838020700146e-07,1.084966970665846e-05,0.0,5.353383016881708e-07,5.447838020700146e-07,73.36821129493674,1279534.956211137,1.017642082978143,3.9670961996307597e-05,1.0273196494381409e-05,0.7943063293257218,1.4202796592144296e-06,0.0
8,5,client_5,0.05,,fc1.weight,320,16,0.05,0.8823529411764706,0.0062500000931322575,True,0.8,6.135246934491079e-06,1.2178360828354063e-07,2.7533451429917477e-06,0.0,1.4791485227760859e-06,4.524123505689204e-05,0.0,1.3046458207099931e-06,1.4791485227760859e-06,50.377851692119506,2753345.1429917477,1.1337539779318424,9.816396050155163e-05,3.702221511048265e-05,0.726139039964631,3.504479309413e-06,0.0
8,6,client_6,0.05,,fc1.weight,320,16,0.05,1.0,0.0,True,0.8,2.6085125313102253e-06,1.230648818626115e-07,1.8622023958414502e-06,0.0,1.0704943633754738e-06,1.119963690143777e-05,0.0,1.068137066795316e-06,1.0704943633754738e-06,21.196065813125372,1862202.3958414502,1.0022059850251637,4.1736202547326684e-05,3.7411722587421536e-05,0.5273189657082283,1.762064925969753e-06,0.0
