round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
14,7,client_7,0.5472108125686646,1.8940745230756875,0.1,"[7, 3, 9, 8, 5]",0.0007697975902498432,0.0006208063898439374,2.9170897006988525
14,8,client_8,0.5508641004562378,2.0416250436683185,0.1,"[8, 3, 9, 2, 1]",0.0009436514480289688,0.0007576103942832731,0.8995998501777649
14,9,client_9,0.5507822036743164,2.038317370621371,0.1,"[9, 3, 5, 6, 2]",0.0007463621432243781,0.0006844758425523442,2.0478808879852295
15,1,client_1,0.5562542080879211,2.259735084333806,0.1,"[1, 9, 8, 5, 7]",0.0006617717873098308,0.000574289563504614,3.496379852294922
15,2,client_2,0.5611329078674316,2.457610572388512,0.1,"[2, 9, 8, 5, 7]",0.0009177279869001454,0.0006932639074831293,3.658594846725464
15,3,client_3,0.5535315871238708,2.1495021736162014,0.1,"[3, 9, 2, 6, 5]",0.0011274824121667458,0.0008373084098339793,2.589570999145508
15,4,client_4,0.5513370037078857,2.060742412658874,0.1,"[4, 3, 9, 2, 5]",0.000821810907801416,0.0006834263875690004,1.4771530628204346
15,5,client_5,0.5488680005073547,1.9609799855301389,0.1,"[5, 3, 9, 2, 8]",0.0005964235894434214,0.0007042855673234225,2.6188418865203857
15,6,client_6,0.5496955513954163,1.994406151511066,0.1,"[6, 3, 9, 4, 7]",0.0012498712647301966,0.0009561009317953901,2.2221767902374268
15,7,client_7,0.5473450422286987,1.8994919724646024,0.1,"[7, 3, 9, 8, 5]",0.0007623239594171198,0.0005879376368764077,3.002169609069824
15,8,client_8,0.5544451475143433,2.186476443777792,0.1,"[8, 3, 9, 2, 1]",0.0009464195258889051,0.0007280439683325989,0.8453546762466431
15,9,client_9,0.5496025681495667,1.9906500326178502,0.1,"[9, 3, 1, 8, 4]",0.0007455187352122811,0.0006599786156518419,2.7519445419311523
16,1,client_1,0.5597999691963196,2.4035021343268452,0.1,"[1, 9, 8, 5, 7]",0.0006694577428899183,0.000549262779568862,4.3359694480896
16,2,client_2,0.5611734390258789,2.4592573895963143,0.1,"[2, 9, 8, 5, 7]",0.0009206430268523412,0.0006897886472594135,3.5572149753570557
16,3,client_3,0.5574841499328613,2.309576849754012,0.1,"[3, 9, 8, 1, 6]",0.0011236306653004044,0.0007609677506674913,2.6506717205047607
16,4,client_4,0.5527215600013733,2.1167327287548687,0.1,"[4, 3, 9, 2, 5]",0.0008225063833280869,0.0006753646477781139,0.8741942048072815
16,5,client_5,0.5499495267868042,2.004667439626064,0.1,"[5, 3, 9, 2, 8]",0.000609031986729574,0.0006423809329433214,2.559861660003662
16,6,client_6,0.5509878396987915,2.046627388875277,0.1,"[6, 3, 9, 4, 7]",0.0012304619718850312,0.0008962137287818974,2.513596534729004
16,7,client_7,0.5487360954284668,1.9556525183637858,0.1,"[7, 3, 9, 8, 5]",0.0007685707778309547,0.0006483455290310149,2.6498472690582275
16,8,client_8,0.5580542683601379,2.3326905256835744,0.1,"[8, 3, 9, 2, 1]",0.0009483038799317661,0.0007232484037588801,0.9044475555419922
16,9,client_9,0.5541918277740479,2.176220891441335,0.1,"[9, 3, 2, 5, 6]",0.0007335937872081885,0.0005999305433182807,2.0053229331970215
