timestamp,gc,gg,net_load,temp2m_c,wind10m_ms
2011-05-16 02:30:00,54.36600000000001,0.03,54.336000000000006,9.722089979383679,3.341376860936483
2011-05-16 03:00:00,56.736999999999995,0.024,56.712999999999994,9.573923746744791,3.2976077132754855
2011-05-16 03:30:00,56.989,0.006,56.983,9.416700575086805,3.220025830798679
2011-05-16 04:00:00,56.321,0.013000000000000001,56.30799999999999,9.259477403428821,3.1424439483218722
2011-05-16 04:30:00,51.684,0.018000000000000002,51.666,9.069122314453123,3.0866773658328586
2011-05-16 05:00:00,51.647999999999996,0.006,51.641999999999996,8.87876722547743,3.030910783343845
2011-05-16 05:30:00,63.697,0.012,63.685,8.686048719618055,2.9250956773757935
2011-05-16 06:00:00,78.532,0.024,78.508,8.49333021375868,2.819280571407742
2011-05-16 06:30:00,92.81,0.007,92.803,8.325063069661459,2.7513905233807034
2011-05-16 07:00:00,119.892,0.43699999999999994,119.455,8.156795925564236,2.683500475353665
2011-05-16 07:30:00,146.393,8.23,138.163,8.630055745442709,2.4829884899987116
2011-05-16 08:00:00,144.405,23.286,121.119,9.10331556532118,2.2824765046437583
2011-05-16 08:30:00,115.612,44.598,71.014,10.28083292643229,2.148880508210924
2011-05-16 09:00:00,95.882,64.25200000000001,31.629999999999992,11.458350287543402,2.0152845117780895
2011-05-16 09:30:00,83.69500000000001,82.25999999999999,1.4350000000000014,12.53042263454861,1.8906787700123258
2011-05-16 10:00:00,83.80699999999999,98.17,-14.362999999999996,13.602494981553821,1.7660730282465618
2011-05-16 10:30:00,80.238,109.377,-29.138999999999996,14.403043958875868,1.604805952972836
2011-05-16 11:00:00,79.80300000000001,117.672,-37.869,15.203592936197916,1.4435388776991103
2011-05-16 11:30:00,73.64800000000001,123.58000000000001,-49.93199999999999,15.740687052408854,1.2931339459286795
2011-05-16 12:00:00,68.22800000000001,125.118,-56.89,16.277781168619793,1.142729014158249
2011-05-16 12:30:00,70.402,124.05300000000001,-53.650999999999996,16.66525607638889,1.0794488539298375
2011-05-16 13:00:00,67.468,120.522,-53.053999999999995,17.052730984157986,1.0161686937014263
2011-05-16 13:30:00,67.629,113.49900000000001,-45.870000000000005,17.306876288519966,0.9997564686669244
2011-05-16 14:00:00,70.118,103.11699999999999,-32.999,17.561021592881943,0.9833442436324226
2011-05-16 14:30:00,72.554,88.797,-16.243000000000002,17.659067789713543,0.848913335137897
2011-05-16 15:00:00,75.538,69.647,5.890999999999997,17.75711398654514,0.7144824266433716
2011-05-16 15:30:00,68.84,49.07600000000001,19.764,17.544109768337673,0.6725993839402994
2011-05-16 16:00:00,79.61999999999999,28.701,50.919000000000004,17.331105550130207,0.6307163412372271
2011-05-16 16:30:00,96.378,10.919,85.45899999999997,16.972774929470486,0.9581488226022985
2011-05-16 17:00:00,110.64200000000002,1.385,109.257,16.614444308810764,1.28558130396737
2011-05-16 17:30:00,151.162,0.006,151.156,15.668009440104166,1.464029500881831
2011-05-16 18:00:00,181.82,0.014000000000000002,181.80599999999998,14.721574571397566,1.6424776977962918
2011-05-16 18:30:00,180.32099999999997,0.026000000000000002,180.29499999999996,14.531221177842882,1.5563494861125946
2011-05-16 19:00:00,185.22199999999998,0.019000000000000003,185.20299999999997,14.340867784288195,1.4702212744288974
2011-05-16 19:30:00,190.04999999999998,0.031,190.019,14.57917277018229,1.2805047631263733
2011-05-16 20:00:00,172.303,0.031,172.27199999999996,14.81747775607639,1.0907882518238492
2011-05-16 20:30:00,154.84199999999998,0.027000000000000003,154.815,13.962810940212673,1.2337618900669947
2011-05-16 21:00:00,155.46700000000004,0.037,155.43,13.108144124348957,1.37673552831014
2011-05-16 21:30:00,148.5,0.027,148.473,12.482621934678821,1.538105908367369
2011-05-16 22:00:00,128.995,0.025,128.97,11.85709974500868,1.6994762884245977
2011-05-16 22:30:00,113.896,0.001,113.895,11.65611097547743,1.9410349826018016
2011-05-16 23:00:00,99.56199999999998,0.006,99.55599999999998,11.45512220594618,2.182593676779005
2011-05-16 23:30:00,89.87899999999999,0.007,89.87199999999999,11.013575236002604,2.340272115336524
2011-05-17 00:00:00,76.38,0.019,76.36099999999999,10.572028266059029,2.497950553894043
2011-05-17 00:30:00,65.196,0.0,65.196,10.203296237521702,2.5453300608528986
2011-05-17 01:00:00,57.753,0.007,57.745999999999995,9.834564208984377,2.592709567811754
2011-05-17 01:30:00,51.745999999999995,0.024,51.721999999999994,9.682249281141493,2.621002819803026
2011-05-17 02:00:00,50.501000000000005,0.025,50.476,9.52993435329861,2.649296071794298
2011-05-17 02:30:00,49.436,0.0,49.436,9.482652452256945,2.723159419165717
2011-05-17 03:00:00,53.418,0.012,53.406,9.435370551215279,2.7970227665371366
2011-05-17 03:30:00,56.38499999999999,0.018000000000000002,56.36699999999999,9.456073337131077,2.895134753651089
2011-05-17 04:00:00,53.221000000000004,0.019000000000000003,53.202,9.476776123046875,2.993246740765042
2011-05-17 04:30:00,54.908,0.024,54.884,9.486521402994791,3.183773014280531
2011-05-17 05:00:00,55.08,0.019,55.061,9.496266682942709,3.3742992877960205
2011-05-17 05:30:00,59.046000000000014,0.0,59.046000000000014,9.484937879774305,3.4246240059534707
2011-05-17 06:00:00,64.41000000000001,0.018000000000000002,64.39200000000001,9.473609076605904,3.4749487241109214
2011-05-17 06:30:00,87.948,0.024,87.92399999999999,9.48056369357639,3.512727525499132
2011-05-17 07:00:00,114.85700000000001,0.227,114.63000000000001,9.487518310546877,3.5505063268873425
2011-05-17 07:30:00,127.47900000000001,6.977,120.502,10.024146185980902,3.4588858683904014
2011-05-17 08:00:00,124.698,21.108999999999998,103.589,10.560774061414932,3.36726540989346
2011-05-17 08:30:00,105.633,41.226000000000006,64.407,11.562242296006945,3.3497783475452
2011-05-17 09:00:00,94.94200000000001,58.971999999999994,35.97,12.563710530598957,3.33229128519694
2011-05-17 09:30:00,89.44099999999999,76.456,12.985000000000001,13.490910847981771,3.261098437839084
2011-05-17 10:00:00,75.51700000000001,92.71099999999998,-17.194,14.418111165364584,3.1899055904812283
2011-05-17 10:30:00,70.506,103.835,-33.32899999999999,15.145782470703121,3.0746180613835654
2011-05-17 11:00:00,66.47999999999999,107.137,-40.657,15.873453776041666,2.959330532285902
2011-05-17 11:30:00,63.745000000000005,106.12899999999999,-42.384,16.347361246744793,2.7947482003106012
2011-05-17 12:00:00,65.605,109.236,-43.631,16.821268717447918,2.6301658683353
2011-05-17 12:30:00,70.565,113.66,-43.095,17.097546047634548,2.464580158392588
2011-05-17 13:00:00,72.071,106.99799999999999,-34.927,17.373823377821182,2.2989944484498768
2011-05-17 13:30:00,68.399,102.439,-34.04,17.442791408962673,2.374705857700772
2011-05-17 14:00:00,65.149,94.042,-28.892999999999997,17.511759440104168,2.450417266951667
2011-05-17 14:30:00,66.80599999999998,78.31299999999999,-11.507000000000001,17.45538838704427,2.740802652306027
2011-05-17 15:00:00,65.75800000000001,62.8,2.958000000000001,17.399017333984375,3.031188037660387
2011-05-17 15:30:00,68.128,45.432,22.695999999999998,17.184629652235245,3.2485459910498724
2011-05-17 16:00:00,75.349,25.897,49.451999999999984,16.97024197048611,3.4659039444393582
2011-05-17 16:30:00,85.53200000000001,9.889000000000001,75.643,16.533944023980034,3.6119490596983166
2011-05-17 17:00:00,108.615,1.3429999999999997,107.272,16.097646077473957,3.7579941749572754
2011-05-17 17:30:00,143.125,0.033,143.09199999999998,15.844784206814236,3.7494433323542276
2011-05-17 18:00:00,172.878,0.026000000000000002,172.85199999999998,15.591922336154514,3.74089248975118
