round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
11,6,client_6,0.05,,fc1.weight,320,16,0.05,0.391304347826087,0.04374999925494194,False,,1.640326985352658e-06,1.2090075396664706e-07,1.5182829997684166e-06,0.0,1.1745187293854542e-06,2.94340406981064e-06,0.0,1.019342448671523e-06,1.1745187293854542e-06,13.567437456740057,1518282.9997684166,1.1522306156145565,2.6245230401400477e-05,3.6753826861968264e-05,0.416597186130653,1.222554715241131e-06,0.0
11,7,client_7,0.05,,fc1.weight,320,16,0.05,0.6,0.02500000037252903,False,,1.6647439267103437e-06,4.518408430957686e-08,1.403017222401104e-06,0.0,5.187114311411278e-07,3.6770202314073686e-06,0.0,5.065385266789235e-07,5.187114311411278e-07,36.842775711220824,1403017.222401104,1.0240295254785114,2.6635902031557634e-05,1.373596205667127e-05,0.659763971105803,1.0034303841166547e-06,0.0
11,8,client_8,0.05,,fc1.weight,320,16,0.05,0.3333333333333333,0.05000000074505806,False,,1.8001447692483907e-06,3.989227858277694e-08,1.721439957691473e-06,0.0,6.5662993620208e-07,3.9286264836846385e-06,0.0,5.144449346516922e-07,6.5662993620208e-07,45.12401169317691,1721439.957691473,1.276382787720257,2.8802316592191346e-05,1.2127253285143524e-05,0.7037043383257383,1.0869208608710323e-06,0.0
11,9,client_9,0.05,,fc1.weight,320,16,0.05,0.6842105263157895,0.01875000074505806,False,,2.399405431674495e-06,4.90688592126809e-08,1.3750342304774676e-06,0.0,8.60643410760531e-07,7.576218649774091e-06,0.0,8.31723866667744e-07,8.60643410760531e-07,48.89774436227499,1375034.2304774676,1.0347693633456547,3.83904880436603e-05,1.4916931831976399e-05,0.7201715523477155,1.417152475369221e-06,0.0
12,1,client_1,0.05,,fc1.weight,320,16,0.05,0.6,0.02500000037252903,False,,5.222458135278885e-06,1.3700266222263315e-07,3.5399748412601184e-06,0.0,1.655151436352753e-06,1.7338868929073215e-05,0.0,1.4075260423851432e-06,1.655151436352753e-06,38.119113391234066,3539974.8412601184,1.1759286937379154,8.35593236843124e-05,4.164880738244392e-05,0.6673633916985654,3.112251761194784e-06,0.0
12,2,client_2,0.05,,fc1.weight,320,16,0.05,0.6,0.02500000037252903,False,,2.6788934128774144e-06,3.299296108505031e-08,1.9005561284757277e-06,0.0,7.652967610738415e-07,7.5034531619166955e-06,0.0,7.573067932753474e-07,7.652967610738415e-07,81.19344646045641,1900556.1284757277,1.0105491688708785,4.286229523131624e-05,1.002986027742736e-05,0.8103714815301711,1.5205013141894597e-06,0.0
12,3,client_3,0.05,,fc1.weight,320,16,0.05,0.45454545454545453,0.03750000149011612,False,,1.6654409407124149e-06,1.2878299066662789e-07,1.632853809496737e-06,0.0,1.1403300277379458e-06,3.280717692177859e-06,0.0,1.0885743222388555e-06,1.1403300277379458e-06,12.932049489160493,1632853.809496737,1.0475435226591827,2.6647054255590774e-05,3.915003253496252e-05,0.4049883535942237,1.2436028100637486e-06,0.0
12,4,client_4,0.05,,fc1.weight,320,16,0.05,0.6842105263157895,0.01875000074505806,False,,3.181030294285847e-06,3.9610633428077126e-08,1.9961152020187e-06,0.0,6.145307338556449e-07,1.2359125321381725e-05,0.0,6.13411316408019e-07,6.145307338556449e-07,80.30545622567284,1996115.2020187,1.0018232719130502,5.0896487664431334e-05,1.2041633453918621e-05,0.8086750279699271,1.7870320334623102e-06,0.0
12,5,client_5,0.05,,fc1.weight,320,16,0.05,0.5238095238095238,0.03125,False,,2.0316858773128388e-06,8.300407120339398e-08,1.8074479726237769e-06,0.0,8.105960205284646e-07,4.8131555558939e-06,0.0,8.100056447801762e-07,8.105960205284646e-07,24.47664760547504,1807447.9726237769,1.0007276184116345,3.250697409384884e-05,2.5233239284716547e-05,0.5629867232691855,1.290867089664971e-06,0.0
12,6,client_6,0.05,,fc1.weight,320,16,0.05,0.6842105263157895,0.01875000074505806,False,,1.499011307970477e-06,9.222535551762826e-08,1.343779388207622e-06,0.0,7.753373552077392e-07,3.373549816387822e-06,0.0,7.558018069175887e-07,7.753373552077392e-07,16.253611015605557,1343779.388207622,1.0258460912176535,2.3984179279068485e-05,2.8036509320372716e-05,0.4610507754462009,1.0520662954149884e-06,0.0
12,7,client_7,0.05,,fc1.weight,320,16,0.05,0.5238095238095238,0.03125,False,,1.7526290321256965e-06,4.8720335250080714e-08,1.407321576607501e-06,0.0,7.431286803694093e-07,5.525465894606896e-06,0.0,6.783506023566588e-07,7.431286803694093e-07,35.97251641667175,1407321.576607501,1.0954918920921077,2.8042064514011145e-05,1.4810982975177467e-05,0.6543773547659245,1.1044080565625336e-06,0.0
