datetime_utc_start,datetime_utc_end,datetime_nem_start,datetime_nem_end,REGION,rrp_aud_per_mwh,total_demand_mw,SETTLEMENTDATE,PERIODTYPE
2010-11-21 17:00:00+00:00,2010-11-21 17:30:00+00:00,2010-11-22 03:00:00+10:00,2010-11-22 03:30:00+10:00,NSW1,19.13,6246.06,2010-11-22 03:30:00,TRADE
2010-11-21 17:30:00+00:00,2010-11-21 18:00:00+00:00,2010-11-22 03:30:00+10:00,2010-11-22 04:00:00+10:00,NSW1,20.42,6341.62,2010-11-22 04:00:00,TRADE
2010-11-21 18:00:00+00:00,2010-11-21 18:30:00+00:00,2010-11-22 04:00:00+10:00,2010-11-22 04:30:00+10:00,NSW1,23.03,6626.39,2010-11-22 04:30:00,TRADE
2010-11-21 18:30:00+00:00,2010-11-21 19:00:00+00:00,2010-11-22 04:30:00+10:00,2010-11-22 05:00:00+10:00,NSW1,23.89,6874.83,2010-11-22 05:00:00,TRADE
2010-11-21 19:00:00+00:00,2010-11-21 19:30:00+00:00,2010-11-22 05:00:00+10:00,2010-11-22 05:30:00+10:00,NSW1,20.85,7428.62,2010-11-22 05:30:00,TRADE
2010-11-21 19:30:00+00:00,2010-11-21 20:00:00+00:00,2010-11-22 05:30:00+10:00,2010-11-22 06:00:00+10:00,NSW1,23.12,7990.92,2010-11-22 06:00:00,TRADE
2010-11-21 20:00:00+00:00,2010-11-21 20:30:00+00:00,2010-11-22 06:00:00+10:00,2010-11-22 06:30:00+10:00,NSW1,23.51,8429.33,2010-11-22 06:30:00,TRADE
2010-11-21 20:30:00+00:00,2010-11-21 21:00:00+00:00,2010-11-22 06:30:00+10:00,2010-11-22 07:00:00+10:00,NSW1,24.89,8758.04,2010-11-22 07:00:00,TRADE
2010-11-21 21:00:00+00:00,2010-11-21 21:30:00+00:00,2010-11-22 07:00:00+10:00,2010-11-22 07:30:00+10:00,NSW1,21.77,9021.75,2010-11-22 07:30:00,TRADE
2010-11-21 21:30:00+00:00,2010-11-21 22:00:00+00:00,2010-11-22 07:30:00+10:00,2010-11-22 08:00:00+10:00,NSW1,24.26,9174.34,2010-11-22 08:00:00,TRADE
2010-11-21 22:00:00+00:00,2010-11-21 22:30:00+00:00,2010-11-22 08:00:00+10:00,2010-11-22 08:30:00+10:00,NSW1,25.22,9379.13,2010-11-22 08:30:00,TRADE
2010-11-21 22:30:00+00:00,2010-11-21 23:00:00+00:00,2010-11-22 08:30:00+10:00,2010-11-22 09:00:00+10:00,NSW1,25.27,9501.78,2010-11-22 09:00:00,TRADE
2010-11-21 23:00:00+00:00,2010-11-21 23:30:00+00:00,2010-11-22 09:00:00+10:00,2010-11-22 09:30:00+10:00,NSW1,25.29,9662.41,2010-11-22 09:30:00,TRADE
2010-11-21 23:30:00+00:00,2010-11-22 00:00:00+00:00,2010-11-22 09:30:00+10:00,2010-11-22 10:00:00+10:00,NSW1,25.28,9684.4,2010-11-22 10:00:00,TRADE
2010-11-22 00:00:00+00:00,2010-11-22 00:30:00+00:00,2010-11-22 10:00:00+10:00,2010-11-22 10:30:00+10:00,NSW1,25.3,9700.28,2010-11-22 10:30:00,TRADE
2010-11-22 00:30:00+00:00,2010-11-22 01:00:00+00:00,2010-11-22 10:30:00+10:00,2010-11-22 11:00:00+10:00,NSW1,25.3,9750.52,2010-11-22 11:00:00,TRADE
2010-11-22 01:00:00+00:00,2010-11-22 01:30:00+00:00,2010-11-22 11:00:00+10:00,2010-11-22 11:30:00+10:00,NSW1,25.16,9687.44,2010-11-22 11:30:00,TRADE
2010-11-22 01:30:00+00:00,2010-11-22 02:00:00+00:00,2010-11-22 11:30:00+10:00,2010-11-22 12:00:00+10:00,NSW1,25.28,9643.01,2010-11-22 12:00:00,TRADE
2010-11-22 02:00:00+00:00,2010-11-22 02:30:00+00:00,2010-11-22 12:00:00+10:00,2010-11-22 12:30:00+10:00,NSW1,25.3,9673.54,2010-11-22 12:30:00,TRADE
2010-11-22 02:30:00+00:00,2010-11-22 03:00:00+00:00,2010-11-22 12:30:00+10:00,2010-11-22 13:00:00+10:00,NSW1,25.3,9754.38,2010-11-22 13:00:00,TRADE
2010-11-22 03:00:00+00:00,2010-11-22 03:30:00+00:00,2010-11-22 13:00:00+10:00,2010-11-22 13:30:00+10:00,NSW1,25.35,9766.75,2010-11-22 13:30:00,TRADE
2010-11-22 03:30:00+00:00,2010-11-22 04:00:00+00:00,2010-11-22 13:30:00+10:00,2010-11-22 14:00:00+10:00,NSW1,25.3,9736.53,2010-11-22 14:00:00,TRADE
2010-11-22 04:00:00+00:00,2010-11-22 04:30:00+00:00,2010-11-22 14:00:00+10:00,2010-11-22 14:30:00+10:00,NSW1,25.57,9736.18,2010-11-22 14:30:00,TRADE
2010-11-22 04:30:00+00:00,2010-11-22 05:00:00+00:00,2010-11-22 14:30:00+10:00,2010-11-22 15:00:00+10:00,NSW1,25.8,9713.49,2010-11-22 15:00:00,TRADE
2010-11-22 05:00:00+00:00,2010-11-22 05:30:00+00:00,2010-11-22 15:00:00+10:00,2010-11-22 15:30:00+10:00,NSW1,25.3,9726.78,2010-11-22 15:30:00,TRADE
2010-11-22 05:30:00+00:00,2010-11-22 06:00:00+00:00,2010-11-22 15:30:00+10:00,2010-11-22 16:00:00+10:00,NSW1,25.31,9691.35,2010-11-22 16:00:00,TRADE
2010-11-22 06:00:00+00:00,2010-11-22 06:30:00+00:00,2010-11-22 16:00:00+10:00,2010-11-22 16:30:00+10:00,NSW1,25.34,9706.76,2010-11-22 16:30:00,TRADE
2010-11-22 06:30:00+00:00,2010-11-22 07:00:00+00:00,2010-11-22 16:30:00+10:00,2010-11-22 17:00:00+10:00,NSW1,25.27,9565.39,2010-11-22 17:00:00,TRADE
2010-11-22 07:00:00+00:00,2010-11-22 07:30:00+00:00,2010-11-22 17:00:00+10:00,2010-11-22 17:30:00+10:00,NSW1,25.1,9381.76,2010-11-22 17:30:00,TRADE
2010-11-22 07:30:00+00:00,2010-11-22 08:00:00+00:00,2010-11-22 17:30:00+10:00,2010-11-22 18:00:00+10:00,NSW1,25.06,9175.94,2010-11-22 18:00:00,TRADE
2010-11-22 08:00:00+00:00,2010-11-22 08:30:00+00:00,2010-11-22 18:00:00+10:00,2010-11-22 18:30:00+10:00,NSW1,22.61,8997.81,2010-11-22 18:30:00,TRADE
2010-11-22 08:30:00+00:00,2010-11-22 09:00:00+00:00,2010-11-22 18:30:00+10:00,2010-11-22 19:00:00+10:00,NSW1,23.16,8910.26,2010-11-22 19:00:00,TRADE
2010-11-22 09:00:00+00:00,2010-11-22 09:30:00+00:00,2010-11-22 19:00:00+10:00,2010-11-22 19:30:00+10:00,NSW1,23.63,8961.54,2010-11-22 19:30:00,TRADE
2010-11-22 09:30:00+00:00,2010-11-22 10:00:00+00:00,2010-11-22 19:30:00+10:00,2010-11-22 20:00:00+10:00,NSW1,23.21,8881.13,2010-11-22 20:00:00,TRADE
2010-11-22 10:00:00+00:00,2010-11-22 10:30:00+00:00,2010-11-22 20:00:00+10:00,2010-11-22 20:30:00+10:00,NSW1,20.89,8608.68,2010-11-22 20:30:00,TRADE
2010-11-22 10:30:00+00:00,2010-11-22 11:00:00+00:00,2010-11-22 20:30:00+10:00,2010-11-22 21:00:00+10:00,NSW1,20.51,8331.93,2010-11-22 21:00:00,TRADE
2010-11-22 11:00:00+00:00,2010-11-22 11:30:00+00:00,2010-11-22 21:00:00+10:00,2010-11-22 21:30:00+10:00,NSW1,22.71,8326.58,2010-11-22 21:30:00,TRADE
2010-11-22 11:30:00+00:00,2010-11-22 12:00:00+00:00,2010-11-22 21:30:00+10:00,2010-11-22 22:00:00+10:00,NSW1,22.84,8210.31,2010-11-22 22:00:00,TRADE
2010-11-22 12:00:00+00:00,2010-11-22 12:30:00+00:00,2010-11-22 22:00:00+10:00,2010-11-22 22:30:00+10:00,NSW1,24.71,8095.65,2010-11-22 22:30:00,TRADE
2010-11-22 12:30:00+00:00,2010-11-22 13:00:00+00:00,2010-11-22 22:30:00+10:00,2010-11-22 23:00:00+10:00,NSW1,23.35,7990.08,2010-11-22 23:00:00,TRADE
2010-11-22 13:00:00+00:00,2010-11-22 13:30:00+00:00,2010-11-22 23:00:00+10:00,2010-11-22 23:30:00+10:00,NSW1,21.95,7809.96,2010-11-22 23:30:00,TRADE
2010-11-22 13:30:00+00:00,2010-11-22 14:00:00+00:00,2010-11-22 23:30:00+10:00,2010-11-23 00:00:00+10:00,NSW1,21.42,7676.74,2010-11-23 00:00:00,TRADE
2010-11-22 14:00:00+00:00,2010-11-22 14:30:00+00:00,2010-11-23 00:00:00+10:00,2010-11-23 00:30:00+10:00,NSW1,19.97,7488.34,2010-11-23 00:30:00,TRADE
2010-11-22 14:30:00+00:00,2010-11-22 15:00:00+00:00,2010-11-23 00:30:00+10:00,2010-11-23 01:00:00+10:00,NSW1,20.06,7284.98,2010-11-23 01:00:00,TRADE
2010-11-22 15:00:00+00:00,2010-11-22 15:30:00+00:00,2010-11-23 01:00:00+10:00,2010-11-23 01:30:00+10:00,NSW1,20.72,6955.98,2010-11-23 01:30:00,TRADE
2010-11-22 15:30:00+00:00,2010-11-22 16:00:00+00:00,2010-11-23 01:30:00+10:00,2010-11-23 02:00:00+10:00,NSW1,19.42,6695.74,2010-11-23 02:00:00,TRADE
2010-11-22 16:00:00+00:00,2010-11-22 16:30:00+00:00,2010-11-23 02:00:00+10:00,2010-11-23 02:30:00+10:00,NSW1,16.44,6565.37,2010-11-23 02:30:00,TRADE
2010-11-22 16:30:00+00:00,2010-11-22 17:00:00+00:00,2010-11-23 02:30:00+10:00,2010-11-23 03:00:00+10:00,NSW1,15.82,6467.37,2010-11-23 03:00:00,TRADE
2010-11-22 17:00:00+00:00,2010-11-22 17:30:00+00:00,2010-11-23 03:00:00+10:00,2010-11-23 03:30:00+10:00,NSW1,15.96,6419.44,2010-11-23 03:30:00,TRADE
2010-11-22 17:30:00+00:00,2010-11-22 18:00:00+00:00,2010-11-23 03:30:00+10:00,2010-11-23 04:00:00+10:00,NSW1,20.73,6535.9,2010-11-23 04:00:00,TRADE
2010-11-22 18:00:00+00:00,2010-11-22 18:30:00+00:00,2010-11-23 04:00:00+10:00,2010-11-23 04:30:00+10:00,NSW1,23.46,6693.26,2010-11-23 04:30:00,TRADE
2010-11-22 18:30:00+00:00,2010-11-22 19:00:00+00:00,2010-11-23 04:30:00+10:00,2010-11-23 05:00:00+10:00,NSW1,24.74,6915.04,2010-11-23 05:00:00,TRADE
2010-11-22 19:00:00+00:00,2010-11-22 19:30:00+00:00,2010-11-23 05:00:00+10:00,2010-11-23 05:30:00+10:00,NSW1,23.36,7480.59,2010-11-23 05:30:00,TRADE
2010-11-22 19:30:00+00:00,2010-11-22 20:00:00+00:00,2010-11-23 05:30:00+10:00,2010-11-23 06:00:00+10:00,NSW1,25.2,8073.68,2010-11-23 06:00:00,TRADE
2010-11-22 20:00:00+00:00,2010-11-22 20:30:00+00:00,2010-11-23 06:00:00+10:00,2010-11-23 06:30:00+10:00,NSW1,24.8,8496.22,2010-11-23 06:30:00,TRADE
2010-11-22 20:30:00+00:00,2010-11-22 21:00:00+00:00,2010-11-23 06:30:00+10:00,2010-11-23 07:00:00+10:00,NSW1,25.22,8859.66,2010-11-23 07:00:00,TRADE
2010-11-22 21:00:00+00:00,2010-11-22 21:30:00+00:00,2010-11-23 07:00:00+10:00,2010-11-23 07:30:00+10:00,NSW1,22.87,9040.25,2010-11-23 07:30:00,TRADE
2010-11-22 21:30:00+00:00,2010-11-22 22:00:00+00:00,2010-11-23 07:30:00+10:00,2010-11-23 08:00:00+10:00,NSW1,24.74,9218.58,2010-11-23 08:00:00,TRADE
2010-11-22 22:00:00+00:00,2010-11-22 22:30:00+00:00,2010-11-23 08:00:00+10:00,2010-11-23 08:30:00+10:00,NSW1,25.26,9422.82,2010-11-23 08:30:00,TRADE
2010-11-22 22:30:00+00:00,2010-11-22 23:00:00+00:00,2010-11-23 08:30:00+10:00,2010-11-23 09:00:00+10:00,NSW1,25.29,9549.47,2010-11-23 09:00:00,TRADE
2010-11-22 23:00:00+00:00,2010-11-22 23:30:00+00:00,2010-11-23 09:00:00+10:00,2010-11-23 09:30:00+10:00,NSW1,25.34,9631.52,2010-11-23 09:30:00,TRADE
2010-11-22 23:30:00+00:00,2010-11-23 00:00:00+00:00,2010-11-23 09:30:00+10:00,2010-11-23 10:00:00+10:00,NSW1,25.27,9691.09,2010-11-23 10:00:00,TRADE
2010-11-23 00:00:00+00:00,2010-11-23 00:30:00+00:00,2010-11-23 10:00:00+10:00,2010-11-23 10:30:00+10:00,NSW1,25.17,9694.25,2010-11-23 10:30:00,TRADE
2010-11-23 00:30:00+00:00,2010-11-23 01:00:00+00:00,2010-11-23 10:30:00+10:00,2010-11-23 11:00:00+10:00,NSW1,25.3,9714.88,2010-11-23 11:00:00,TRADE
2010-11-23 01:00:00+00:00,2010-11-23 01:30:00+00:00,2010-11-23 11:00:00+10:00,2010-11-23 11:30:00+10:00,NSW1,25.14,9721.51,2010-11-23 11:30:00,TRADE
2010-11-23 01:30:00+00:00,2010-11-23 02:00:00+00:00,2010-11-23 11:30:00+10:00,2010-11-23 12:00:00+10:00,NSW1,25.28,9793.06,2010-11-23 12:00:00,TRADE
2010-11-23 02:00:00+00:00,2010-11-23 02:30:00+00:00,2010-11-23 12:00:00+10:00,2010-11-23 12:30:00+10:00,NSW1,25.18,9760.63,2010-11-23 12:30:00,TRADE
2010-11-23 02:30:00+00:00,2010-11-23 03:00:00+00:00,2010-11-23 12:30:00+10:00,2010-11-23 13:00:00+10:00,NSW1,25.3,9741.99,2010-11-23 13:00:00,TRADE
2010-11-23 03:00:00+00:00,2010-11-23 03:30:00+00:00,2010-11-23 13:00:00+10:00,2010-11-23 13:30:00+10:00,NSW1,27.9,9808.03,2010-11-23 13:30:00,TRADE
2010-11-23 03:30:00+00:00,2010-11-23 04:00:00+00:00,2010-11-23 13:30:00+10:00,2010-11-23 14:00:00+10:00,NSW1,25.57,9826.22,2010-11-23 14:00:00,TRADE
2010-11-23 04:00:00+00:00,2010-11-23 04:30:00+00:00,2010-11-23 14:00:00+10:00,2010-11-23 14:30:00+10:00,NSW1,25.3,9778.31,2010-11-23 14:30:00,TRADE
2010-11-23 04:30:00+00:00,2010-11-23 05:00:00+00:00,2010-11-23 14:30:00+10:00,2010-11-23 15:00:00+10:00,NSW1,25.32,9820.92,2010-11-23 15:00:00,TRADE
2010-11-23 05:00:00+00:00,2010-11-23 05:30:00+00:00,2010-11-23 15:00:00+10:00,2010-11-23 15:30:00+10:00,NSW1,30.42,9880.44,2010-11-23 15:30:00,TRADE
2010-11-23 05:30:00+00:00,2010-11-23 06:00:00+00:00,2010-11-23 15:30:00+10:00,2010-11-23 16:00:00+10:00,NSW1,26.18,9872.48,2010-11-23 16:00:00,TRADE
2010-11-23 06:00:00+00:00,2010-11-23 06:30:00+00:00,2010-11-23 16:00:00+10:00,2010-11-23 16:30:00+10:00,NSW1,25.24,9783.38,2010-11-23 16:30:00,TRADE
2010-11-23 06:30:00+00:00,2010-11-23 07:00:00+00:00,2010-11-23 16:30:00+10:00,2010-11-23 17:00:00+10:00,NSW1,24.07,9720.19,2010-11-23 17:00:00,TRADE
2010-11-23 07:00:00+00:00,2010-11-23 07:30:00+00:00,2010-11-23 17:00:00+10:00,2010-11-23 17:30:00+10:00,NSW1,25.13,9433.17,2010-11-23 17:30:00,TRADE
2010-11-23 07:30:00+00:00,2010-11-23 08:00:00+00:00,2010-11-23 17:30:00+10:00,2010-11-23 18:00:00+10:00,NSW1,25.23,9303.74,2010-11-23 18:00:00,TRADE
2010-11-23 08:00:00+00:00,2010-11-23 08:30:00+00:00,2010-11-23 18:00:00+10:00,2010-11-23 18:30:00+10:00,NSW1,25.2,9061.45,2010-11-23 18:30:00,TRADE
2010-11-23 08:30:00+00:00,2010-11-23 09:00:00+00:00,2010-11-23 18:30:00+10:00,2010-11-23 19:00:00+10:00,NSW1,25.26,9019.82,2010-11-23 19:00:00,TRADE
2010-11-23 09:00:00+00:00,2010-11-23 09:30:00+00:00,2010-11-23 19:00:00+10:00,2010-11-23 19:30:00+10:00,NSW1,25.22,9066.22,2010-11-23 19:30:00,TRADE
2010-11-23 09:30:00+00:00,2010-11-23 10:00:00+00:00,2010-11-23 19:30:00+10:00,2010-11-23 20:00:00+10:00,NSW1,25.29,8970.96,2010-11-23 20:00:00,TRADE
2010-11-23 10:00:00+00:00,2010-11-23 10:30:00+00:00,2010-11-23 20:00:00+10:00,2010-11-23 20:30:00+10:00,NSW1,25.15,8717.53,2010-11-23 20:30:00,TRADE
2010-11-23 10:30:00+00:00,2010-11-23 11:00:00+00:00,2010-11-23 20:30:00+10:00,2010-11-23 21:00:00+10:00,NSW1,23.53,8420.32,2010-11-23 21:00:00,TRADE
2010-11-23 11:00:00+00:00,2010-11-23 11:30:00+00:00,2010-11-23 21:00:00+10:00,2010-11-23 21:30:00+10:00,NSW1,24.46,8422.73,2010-11-23 21:30:00,TRADE
2010-11-23 11:30:00+00:00,2010-11-23 12:00:00+00:00,2010-11-23 21:30:00+10:00,2010-11-23 22:00:00+10:00,NSW1,23.17,8254.52,2010-11-23 22:00:00,TRADE
2010-11-23 12:00:00+00:00,2010-11-23 12:30:00+00:00,2010-11-23 22:00:00+10:00,2010-11-23 22:30:00+10:00,NSW1,27.22,8194.7,2010-11-23 22:30:00,TRADE
2010-11-23 12:30:00+00:00,2010-11-23 13:00:00+00:00,2010-11-23 22:30:00+10:00,2010-11-23 23:00:00+10:00,NSW1,25.34,8091.06,2010-11-23 23:00:00,TRADE
2010-11-23 13:00:00+00:00,2010-11-23 13:30:00+00:00,2010-11-23 23:00:00+10:00,2010-11-23 23:30:00+10:00,NSW1,25.16,7880.16,2010-11-23 23:30:00,TRADE
2010-11-23 13:30:00+00:00,2010-11-23 14:00:00+00:00,2010-11-23 23:30:00+10:00,2010-11-24 00:00:00+10:00,NSW1,25.21,7719.93,2010-11-24 00:00:00,TRADE
2010-11-23 14:00:00+00:00,2010-11-23 14:30:00+00:00,2010-11-24 00:00:00+10:00,2010-11-24 00:30:00+10:00,NSW1,24.48,7555.17,2010-11-24 00:30:00,TRADE
2010-11-23 14:30:00+00:00,2010-11-23 15:00:00+00:00,2010-11-24 00:30:00+10:00,2010-11-24 01:00:00+10:00,NSW1,24.09,7363.01,2010-11-24 01:00:00,TRADE
2010-11-23 15:00:00+00:00,2010-11-23 15:30:00+00:00,2010-11-24 01:00:00+10:00,2010-11-24 01:30:00+10:00,NSW1,24.02,7047.69,2010-11-24 01:30:00,TRADE
2010-11-23 15:30:00+00:00,2010-11-23 16:00:00+00:00,2010-11-24 01:30:00+10:00,2010-11-24 02:00:00+10:00,NSW1,20.53,6746.96,2010-11-24 02:00:00,TRADE
2010-11-23 16:00:00+00:00,2010-11-23 16:30:00+00:00,2010-11-24 02:00:00+10:00,2010-11-24 02:30:00+10:00,NSW1,20.21,6545.98,2010-11-24 02:30:00,TRADE
2010-11-23 16:30:00+00:00,2010-11-23 17:00:00+00:00,2010-11-24 02:30:00+10:00,2010-11-24 03:00:00+10:00,NSW1,19.86,6463.73,2010-11-24 03:00:00,TRADE
2010-11-23 17:00:00+00:00,2010-11-23 17:30:00+00:00,2010-11-24 03:00:00+10:00,2010-11-24 03:30:00+10:00,NSW1,21.24,6456.23,2010-11-24 03:30:00,TRADE
2010-11-23 17:30:00+00:00,2010-11-23 18:00:00+00:00,2010-11-24 03:30:00+10:00,2010-11-24 04:00:00+10:00,NSW1,20.9,6490.03,2010-11-24 04:00:00,TRADE
2010-11-23 18:00:00+00:00,2010-11-23 18:30:00+00:00,2010-11-24 04:00:00+10:00,2010-11-24 04:30:00+10:00,NSW1,22.46,6737.62,2010-11-24 04:30:00,TRADE
2010-11-23 18:30:00+00:00,2010-11-23 19:00:00+00:00,2010-11-24 04:30:00+10:00,2010-11-24 05:00:00+10:00,NSW1,23.97,6967.2,2010-11-24 05:00:00,TRADE
2010-11-23 19:00:00+00:00,2010-11-23 19:30:00+00:00,2010-11-24 05:00:00+10:00,2010-11-24 05:30:00+10:00,NSW1,22.9,7567.01,2010-11-24 05:30:00,TRADE
2010-11-23 19:30:00+00:00,2010-11-23 20:00:00+00:00,2010-11-24 05:30:00+10:00,2010-11-24 06:00:00+10:00,NSW1,23.93,8137.38,2010-11-24 06:00:00,TRADE
2010-11-23 20:00:00+00:00,2010-11-23 20:30:00+00:00,2010-11-24 06:00:00+10:00,2010-11-24 06:30:00+10:00,NSW1,24.4,8556.23,2010-11-24 06:30:00,TRADE
2010-11-23 20:30:00+00:00,2010-11-23 21:00:00+00:00,2010-11-24 06:30:00+10:00,2010-11-24 07:00:00+10:00,NSW1,25.54,8966.92,2010-11-24 07:00:00,TRADE
2010-11-23 21:00:00+00:00,2010-11-23 21:30:00+00:00,2010-11-24 07:00:00+10:00,2010-11-24 07:30:00+10:00,NSW1,22.71,9197.37,2010-11-24 07:30:00,TRADE
2010-11-23 21:30:00+00:00,2010-11-23 22:00:00+00:00,2010-11-24 07:30:00+10:00,2010-11-24 08:00:00+10:00,NSW1,25.22,9357.05,2010-11-24 08:00:00,TRADE
2010-11-23 22:00:00+00:00,2010-11-23 22:30:00+00:00,2010-11-24 08:00:00+10:00,2010-11-24 08:30:00+10:00,NSW1,25.3,9614.87,2010-11-24 08:30:00,TRADE
2010-11-23 22:30:00+00:00,2010-11-23 23:00:00+00:00,2010-11-24 08:30:00+10:00,2010-11-24 09:00:00+10:00,NSW1,24.34,9787.37,2010-11-24 09:00:00,TRADE
2010-11-23 23:00:00+00:00,2010-11-23 23:30:00+00:00,2010-11-24 09:00:00+10:00,2010-11-24 09:30:00+10:00,NSW1,25.31,9877.89,2010-11-24 09:30:00,TRADE
2010-11-23 23:30:00+00:00,2010-11-24 00:00:00+00:00,2010-11-24 09:30:00+10:00,2010-11-24 10:00:00+10:00,NSW1,25.33,9929.24,2010-11-24 10:00:00,TRADE
2010-11-24 00:00:00+00:00,2010-11-24 00:30:00+00:00,2010-11-24 10:00:00+10:00,2010-11-24 10:30:00+10:00,NSW1,25.31,9991.64,2010-11-24 10:30:00,TRADE
2010-11-24 00:30:00+00:00,2010-11-24 01:00:00+00:00,2010-11-24 10:30:00+10:00,2010-11-24 11:00:00+10:00,NSW1,24.99,10069.66,2010-11-24 11:00:00,TRADE
2010-11-24 01:00:00+00:00,2010-11-24 01:30:00+00:00,2010-11-24 11:00:00+10:00,2010-11-24 11:30:00+10:00,NSW1,25.26,10115.05,2010-11-24 11:30:00,TRADE
2010-11-24 01:30:00+00:00,2010-11-24 02:00:00+00:00,2010-11-24 11:30:00+10:00,2010-11-24 12:00:00+10:00,NSW1,25.29,10063.61,2010-11-24 12:00:00,TRADE
2010-11-24 02:00:00+00:00,2010-11-24 02:30:00+00:00,2010-11-24 12:00:00+10:00,2010-11-24 12:30:00+10:00,NSW1,25.3,10120.29,2010-11-24 12:30:00,TRADE
2010-11-24 02:30:00+00:00,2010-11-24 03:00:00+00:00,2010-11-24 12:30:00+10:00,2010-11-24 13:00:00+10:00,NSW1,25.29,10125.07,2010-11-24 13:00:00,TRADE
2010-11-24 03:00:00+00:00,2010-11-24 03:30:00+00:00,2010-11-24 13:00:00+10:00,2010-11-24 13:30:00+10:00,NSW1,25.35,10195.46,2010-11-24 13:30:00,TRADE
2010-11-24 03:30:00+00:00,2010-11-24 04:00:00+00:00,2010-11-24 13:30:00+10:00,2010-11-24 14:00:00+10:00,NSW1,25.59,10183.76,2010-11-24 14:00:00,TRADE
2010-11-24 04:00:00+00:00,2010-11-24 04:30:00+00:00,2010-11-24 14:00:00+10:00,2010-11-24 14:30:00+10:00,NSW1,25.54,10173.81,2010-11-24 14:30:00,TRADE
2010-11-24 04:30:00+00:00,2010-11-24 05:00:00+00:00,2010-11-24 14:30:00+10:00,2010-11-24 15:00:00+10:00,NSW1,25.62,10198.73,2010-11-24 15:00:00,TRADE
2010-11-24 05:00:00+00:00,2010-11-24 05:30:00+00:00,2010-11-24 15:00:00+10:00,2010-11-24 15:30:00+10:00,NSW1,25.78,10228.02,2010-11-24 15:30:00,TRADE
2010-11-24 05:30:00+00:00,2010-11-24 06:00:00+00:00,2010-11-24 15:30:00+10:00,2010-11-24 16:00:00+10:00,NSW1,25.31,10180.88,2010-11-24 16:00:00,TRADE
2010-11-24 06:00:00+00:00,2010-11-24 06:30:00+00:00,2010-11-24 16:00:00+10:00,2010-11-24 16:30:00+10:00,NSW1,25.28,10039.71,2010-11-24 16:30:00,TRADE
2010-11-24 06:30:00+00:00,2010-11-24 07:00:00+00:00,2010-11-24 16:30:00+10:00,2010-11-24 17:00:00+10:00,NSW1,25.3,9911.18,2010-11-24 17:00:00,TRADE
2010-11-24 07:00:00+00:00,2010-11-24 07:30:00+00:00,2010-11-24 17:00:00+10:00,2010-11-24 17:30:00+10:00,NSW1,24.35,9599.43,2010-11-24 17:30:00,TRADE
2010-11-24 07:30:00+00:00,2010-11-24 08:00:00+00:00,2010-11-24 17:30:00+10:00,2010-11-24 18:00:00+10:00,NSW1,25.25,9435.21,2010-11-24 18:00:00,TRADE
2010-11-24 08:00:00+00:00,2010-11-24 08:30:00+00:00,2010-11-24 18:00:00+10:00,2010-11-24 18:30:00+10:00,NSW1,22.8,9241.65,2010-11-24 18:30:00,TRADE
2010-11-24 08:30:00+00:00,2010-11-24 09:00:00+00:00,2010-11-24 18:30:00+10:00,2010-11-24 19:00:00+10:00,NSW1,25.28,9194.97,2010-11-24 19:00:00,TRADE
2010-11-24 09:00:00+00:00,2010-11-24 09:30:00+00:00,2010-11-24 19:00:00+10:00,2010-11-24 19:30:00+10:00,NSW1,25.3,9289.21,2010-11-24 19:30:00,TRADE
2010-11-24 09:30:00+00:00,2010-11-24 10:00:00+00:00,2010-11-24 19:30:00+10:00,2010-11-24 20:00:00+10:00,NSW1,25.23,9153.82,2010-11-24 20:00:00,TRADE
2010-11-24 10:00:00+00:00,2010-11-24 10:30:00+00:00,2010-11-24 20:00:00+10:00,2010-11-24 20:30:00+10:00,NSW1,25.21,8898.44,2010-11-24 20:30:00,TRADE
2010-11-24 10:30:00+00:00,2010-11-24 11:00:00+00:00,2010-11-24 20:30:00+10:00,2010-11-24 21:00:00+10:00,NSW1,24.52,8589.48,2010-11-24 21:00:00,TRADE
2010-11-24 11:00:00+00:00,2010-11-24 11:30:00+00:00,2010-11-24 21:00:00+10:00,2010-11-24 21:30:00+10:00,NSW1,24.05,8558.74,2010-11-24 21:30:00,TRADE
2010-11-24 11:30:00+00:00,2010-11-24 12:00:00+00:00,2010-11-24 21:30:00+10:00,2010-11-24 22:00:00+10:00,NSW1,23.34,8384.7,2010-11-24 22:00:00,TRADE
2010-11-24 12:00:00+00:00,2010-11-24 12:30:00+00:00,2010-11-24 22:00:00+10:00,2010-11-24 22:30:00+10:00,NSW1,25.66,8342.53,2010-11-24 22:30:00,TRADE
2010-11-24 12:30:00+00:00,2010-11-24 13:00:00+00:00,2010-11-24 22:30:00+10:00,2010-11-24 23:00:00+10:00,NSW1,24.78,8145.04,2010-11-24 23:00:00,TRADE
2010-11-24 13:00:00+00:00,2010-11-24 13:30:00+00:00,2010-11-24 23:00:00+10:00,2010-11-24 23:30:00+10:00,NSW1,25.05,7909.66,2010-11-24 23:30:00,TRADE
2010-11-24 13:30:00+00:00,2010-11-24 14:00:00+00:00,2010-11-24 23:30:00+10:00,2010-11-25 00:00:00+10:00,NSW1,23.58,7755.32,2010-11-25 00:00:00,TRADE
2010-11-24 14:00:00+00:00,2010-11-24 14:30:00+00:00,2010-11-25 00:00:00+10:00,2010-11-25 00:30:00+10:00,NSW1,21.75,7558.41,2010-11-25 00:30:00,TRADE
