round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share
7,4,client_4,1.0,fc2,17,17,1.0,1.0,0.0,2.7894571528039477e-08,,8.396250916753445e-10,,0.0,3.0338077294800314e-07,,,,,0.9999978912239487
7,5,client_5,1.0,fc1,336,336,1.0,1.0,0.0,1.4767945668954133e-07,,7.604430560454508e-15,,0.0,1.9347036868566647e-05,,,,,0.9999999798469579
7,5,client_5,1.0,fc2,17,17,1.0,1.0,0.0,3.624128029703943e-08,,3.0401370310073617e-10,,0.0,5.790308819086931e-07,,,,,0.9999983768941725
7,6,client_6,1.0,fc1,336,336,1.0,1.0,0.0,1.3858939417270043e-07,,3.5963528162430425e-14,,0.0,6.347439011733513e-06,,,,,0.999999978525122
7,6,client_6,1.0,fc2,17,17,1.0,1.0,0.0,2.642980194402364e-08,,8.612204699387505e-12,,0.0,2.481085346062173e-07,,,,,0.9999977743533062
7,7,client_7,1.0,fc1,336,336,1.0,1.0,0.0,5.214864067004294e-08,,3.828077991315654e-14,,0.0,3.450193162279902e-06,,,,,0.9999999429287069
7,7,client_7,1.0,fc2,17,17,1.0,1.0,0.0,3.1028877645586863e-08,,5.679558559568143e-11,,0.0,4.3921517089984263e-07,,,,,0.9999981042362823
7,8,client_8,1.0,fc1,336,336,1.0,1.0,0.0,8.177527846288953e-08,,5.630639184073249e-13,,0.0,8.068660463322885e-06,,,,,0.9999999636052529
7,8,client_8,1.0,fc2,17,17,1.0,1.0,0.0,2.511908971021793e-08,,3.14860360006719e-10,,0.0,3.660819913875457e-07,,,,,0.9999976582196457
7,9,client_9,1.0,fc1,336,336,1.0,1.0,0.0,1.6419560892656672e-07,,0.0,,0.0,9.822156243899371e-06,,,,,0.9999999818741163
7,9,client_9,1.0,fc2,17,17,1.0,1.0,0.0,1.2415904938154738e-07,,0.0,,0.0,2.0062379917362705e-06,,,,,0.9999995262245805
8,1,client_1,1.0,fc1,336,336,1.0,1.0,0.0,9.713277914137565e-08,,1.324775792538313e-13,,0.0,8.08156983111985e-06,,,,,0.9999999693595703
8,1,client_1,1.0,fc2,17,17,1.0,1.0,0.0,8.500269608779267e-08,,1.3537998500012804e-10,,0.0,1.3331596164789516e-06,,,,,0.9999993079808751
8,2,client_2,1.0,fc1,336,336,1.0,1.0,0.0,9.814684846426829e-08,,1.0453095366288329e-13,,0.0,1.1161838301632088e-05,,,,,0.9999999696761508
8,2,client_2,1.0,fc2,17,17,1.0,1.0,0.0,1.2136681842886492e-08,,1.0623841216472751e-11,,0.0,1.6644452216496575e-07,,,,,0.9999951532679907
8,3,client_3,1.0,fc1,336,336,1.0,1.0,0.0,9.377614465224295e-08,,6.590165696138128e-14,,0.0,7.1991571530816145e-06,,,,,0.9999999682628208
8,3,client_3,1.0,fc2,17,17,1.0,1.0,0.0,7.147757026782595e-09,,2.0600383621172114e-09,,0.0,4.024379407496781e-08,,,,,0.9999917704183826
8,4,client_4,1.0,fc1,336,336,1.0,1.0,0.0,1.4701129755146912e-07,,8.437680762418687e-11,,0.0,7.4170384323224425e-06,,,,,0.999999979755361
8,4,client_4,1.0,fc2,17,17,1.0,1.0,0.0,1.0095305272948258e-07,,8.831927966745923e-10,,0.0,1.3086552144159214e-06,,,,,0.9999994173183306
8,5,client_5,1.0,fc1,336,336,1.0,1.0,0.0,3.738580129640618e-07,,7.635875811588377e-15,,0.0,3.525029023876414e-05,,,,,0.9999999920392485
8,5,client_5,1.0,fc2,17,17,1.0,1.0,0.0,1.2664295510248784e-07,,4.031485648786637e-12,,0.0,1.9408753360039555e-06,,,,,0.9999995355170149
8,6,client_6,1.0,fc1,336,336,1.0,1.0,0.0,8.523055063105068e-08,,3.664534733332277e-15,,0.0,5.461767614178825e-06,,,,,0.9999999650807118
8,6,client_6,1.0,fc2,17,17,1.0,1.0,0.0,1.541666342012941e-08,,8.06532132746618e-11,,0.0,1.4617590693433158e-07,,,,,0.9999961844332305
8,7,client_7,1.0,fc1,336,336,1.0,1.0,0.0,1.0537717357926467e-07,,5.441124506793023e-15,,0.0,6.273867711570347e-06,,,,,0.9999999717567801
8,7,client_7,1.0,fc2,17,17,1.0,1.0,0.0,3.76932432488708e-08,,4.53309001446911e-10,,0.0,5.454442657537584e-07,,,,,0.9999984394168774
8,8,client_8,1.0,fc1,336,336,1.0,1.0,0.0,1.324745419332016e-07,,2.3235506265350744e-14,,0.0,5.8008668020193e-06,,,,,0.9999999775338687
8,8,client_8,1.0,fc2,17,17,1.0,1.0,0.0,2.262763917087691e-08,,6.88781864877086e-10,,0.0,2.4298390144394943e-07,,,,,0.9999974003748663
8,9,client_9,1.0,fc1,336,336,1.0,1.0,0.0,1.7729576747238512e-07,,0.0,,0.0,1.2388483810354955e-05,,,,,0.9999999832134155
8,9,client_9,1.0,fc2,17,17,1.0,1.0,0.0,3.543064699799082e-08,,0.0,,0.0,5.712383881473215e-07,,,,,0.9999983397584539
9,1,client_1,1.0,fc1,336,336,1.0,1.0,0.0,1.0196713215681215e-07,,2.4301998672975056e-13,,0.0,7.281254966073902e-06,,,,,0.9999999708122544
9,1,client_1,1.0,fc2,17,17,1.0,1.0,0.0,4.665502455284997e-08,,5.1408877155267874e-11,,0.0,7.541997888438345e-07,,,,,0.9999987391827724
9,2,client_2,1.0,fc1,336,336,1.0,1.0,0.0,8.707366955063063e-08,,7.295990288975433e-15,,0.0,7.5674743129638955e-06,,,,,0.999999965819856
9,2,client_2,1.0,fc2,17,17,1.0,1.0,0.0,3.297508728817387e-08,,6.554032871974869e-09,,0.0,3.530961123487941e-07,,,,,0.9999982161253205
9,3,client_3,1.0,fc1,336,336,1.0,1.0,0.0,1.0943514234528524e-07,,6.19264229196996e-14,,0.0,4.660236299969256e-06,,,,,0.9999999728040713
9,3,client_3,1.0,fc2,17,17,1.0,1.0,0.0,6.923988964128654e-09,,1.4254195697047112e-12,,0.0,4.396349950752665e-08,,,,,0.9999915044594182
9,4,client_4,1.0,fc1,336,336,1.0,1.0,0.0,1.2781248885866954e-07,,2.137446747374483e-10,,0.0,8.66767641127808e-06,,,,,0.9999999767143992
9,4,client_4,1.0,fc2,17,17,1.0,1.0,0.0,1.2278675546579015e-07,,1.0621756807438487e-08,,0.0,1.678149487815972e-06,,,,,0.9999995209295568
9,5,client_5,1.0,fc1,336,336,1.0,1.0,0.0,1.3831751943897865e-07,,8.346650803782614e-15,,0.0,1.6780622900114395e-05,,,,,0.9999999784829131
9,5,client_5,1.0,fc2,17,17,1.0,1.0,0.0,5.8041927144846695e-08,,6.734975771527374e-11,,0.0,8.679326697347278e-07,,,,,0.9999989865348328
9,6,client_6,1.0,fc1,336,336,1.0,1.0,0.0,8.229061837650334e-08,,4.8156207449153495e-15,,0.0,4.939987775287591e-06,,,,,0.9999999638331739
9,6,client_6,1.0,fc2,17,17,1.0,1.0,0.0,2.3891340879512268e-08,,8.628135539368031e-09,,0.0,1.3902325690651196e-07,,,,,0.9999975378784668
9,7,client_7,1.0,fc1,336,336,1.0,1.0,0.0,7.937253541323032e-08,,4.353282157277134e-16,,0.0,6.777422640880104e-06,,,,,0.9999999625035233
