round,client_id,client_name,tau,head_prefixes,head_exact_names,num_head_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round,mask_hamming_change_rate,use_head_importance_ema,head_importance_ema_beta,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_threshold,importance_gap_mean_ratio,importance_gap_median_ratio,importance_gap_boundary_ratio,importance_selected_total,importance_unselected_total,importance_selected_share,importance_top10_mean,importance_bottom10_mean
9,4,client_4,0.05,fc1,,336,17,0.050595238095238096,0.7,0.01785714365541935,False,,2.0285564232835895e-06,3.380787693035728e-08,1.3615801890409784e-06,0.0,4.785028977494221e-07,6.493898126791464e-06,0.0,4.7438979322578234e-07,4.785028977494221e-07,60.0007041778466,1361580.1890409784,1.0086681794469032,3.4485456126276404e-05,1.0784713595057838e-05,0.7617699597060414,1.1738484317902476e-06,0.0
9,5,client_5,0.05,fc1,,336,17,0.050595238095238096,0.7,0.01785714365541935,False,,3.3787733520833117e-06,1.1456660262607127e-07,2.363228531976347e-06,0.0,1.2865438066000934e-06,1.0619751265039667e-05,0.0,1.1769249113058322e-06,1.2865438066000934e-06,29.491525305902055,2363228.531976347,1.0931391638515606,5.74391451664269e-05,3.654674583231099e-05,0.6111464598026929,2.072310280709644e-06,0.0
9,6,client_6,0.05,fc1,,336,17,0.050595238095238096,0.36,0.0476190485060215,False,,1.751300828800595e-06,1.0643567604065552e-07,1.5144225926633226e-06,0.0,8.937244615481177e-07,4.0529598663852084e-06,0.0,8.921267067307781e-07,8.937244615481177e-07,16.453922594610642,1514422.5926633226,1.001789827628144,2.977211624966003e-05,3.395297972019762e-05,0.46719609173356647,1.239297489519231e-06,0.0
9,7,client_7,0.05,fc1,,336,17,0.050595238095238096,0.5454545454545454,0.02976190485060215,False,,2.6030639867927035e-06,5.3577015010023105e-08,1.5431762676598737e-06,0.0,5.468987751555687e-07,9.870836947811767e-06,0.0,5.335828632269113e-07,5.468987751555687e-07,48.58455443535441,1543176.2676598737,1.0249537380087432,4.4252086809137836e-05,1.709106618363876e-05,0.7213859074534821,1.4968330788178719e-06,0.0
9,8,client_8,0.05,fc1,,336,17,0.050595238095238096,0.4166666666666667,0.0416666679084301,False,,9.370683742685395e-07,4.058169689619863e-08,7.507460395572707e-07,0.0,5.060653052169073e-07,2.179463308493723e-06,0.0,4.953347456648771e-07,5.060653052169073e-07,23.090342582833973,750746.0395572707,1.021661185662319,1.5930161680444144e-05,1.2945562048116699e-05,0.5516800644898687,6.416157134481182e-07,0.0
9,9,client_9,0.05,fc1,,336,17,0.050595238095238096,0.4166666666666667,0.0416666679084301,False,,4.540479240484488e-06,4.9831462190723874e-08,2.268125854243408e-06,0.0,1.0740669722508756e-06,1.6477719327667728e-05,0.0,9.015649879984267e-07,1.0740669722508756e-06,91.1148885862132,2268125.854243408,1.191334840209999,7.718815322732553e-05,1.589623570907861e-05,0.8292276855449231,2.49995991907781e-06,0.0
10,1,client_1,0.05,fc1,,336,17,0.050595238095238096,0.7894736842105263,0.011904762126505375,False,,5.351084396084736e-06,1.880075038327557e-07,5.040097676101141e-06,0.0,1.7799092120185378e-06,1.4428173926717136e-05,0.0,1.7445460116505274e-06,1.7799092120185378e-06,28.461927450073382,5040097.676101141,1.0202701332390889,9.0968438598793e-05,5.997439075144939e-05,0.6026681650775533,3.339335989949177e-06,0.0
10,2,client_2,0.05,fc1,,336,17,0.050595238095238096,0.5454545454545454,0.02976190485060215,False,,2.2389661617527214e-06,2.6153671747512397e-08,1.82215126187657e-06,0.0,4.277451353118522e-07,5.758295174018713e-06,0.0,4.1154106611429597e-07,4.277451353118522e-07,85.60482744218237,1822151.26187657,1.0393715989972607,3.806242239079438e-05,8.34302045404911e-06,0.8202145963317582,1.2543100638140459e-06,0.0
10,3,client_3,0.05,fc1,,336,17,0.050595238095238096,0.4166666666666667,0.0416666679084301,False,,1.702606128032237e-06,9.373044542964617e-08,1.451777507099905e-06,0.0,1.07992627818021e-06,3.475035782685154e-06,0.0,9.305078947363654e-07,1.07992627818021e-06,18.164727111886855,1451777.507099905,1.1605759862039555,2.8944305086042732e-05,2.9900011213612743e-05,0.4918793592021535,1.200762199005112e-06,0.0
10,4,client_4,0.05,fc1,,336,17,0.050595238095238096,0.7894736842105263,0.011904762126505375,False,,3.1092975217795945e-06,4.0762021246768644e-08,2.488410927981022e-06,0.0,8.222582437156234e-07,7.82563347456744e-06,0.0,6.812862238803064e-07,8.222582437156234e-07,76.27740600866463,2488410.927981022,1.2069186312234204,5.285805673338473e-05,1.3003084859519731e-05,0.8025681707362208,1.7851368738774909e-06,0.0
10,5,client_5,0.05,fc1,,336,17,0.050595238095238096,0.4782608695652174,0.0357142873108387,False,,2.7840371217280335e-06,8.390928682204863e-08,1.1467028571132687e-06,0.0,6.665372893621679e-07,2.1842590285814367e-05,0.0,6.593805892407545e-07,6.665372893621679e-07,33.17873442182643,1146702.8571132687,1.010852138182464,4.732863453682512e-05,2.6767062081489712e-05,0.6387501036919385,1.6807922520456486e-06,0.0
10,6,client_6,0.05,fc1,,336,17,0.050595238095238096,0.4782608695652174,0.0357142873108387,False,,1.6349696686708792e-06,8.101446359099424e-08,1.0332435067539336e-06,0.0,7.028333470771031e-07,4.8568872443865985e-06,0.0,6.720023861817026e-07,7.028333470771031e-07,20.180958007288673,1033243.5067539336,1.0458776868232393,2.779448368528392e-05,2.584361209301278e-05,0.5181854941678365,1.090040200324438e-06,0.0
