round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
8,7,client_7,0.8449777364730835,3.391483954284922,0.5,"[7, 3, 1]",0.0007378589246731813,0.0006287833293387854,8.656309127807617
8,8,client_8,0.8633831143379211,3.6873563499733186,0.5,"[8, 3, 4]",0.0009301374929430539,0.0007860057580478152,5.476441383361816
8,9,client_9,0.8769989609718323,3.928625127688671,0.5,"[9, 3, 4]",0.0007323446700030004,0.000636462533855523,5.164473056793213
9,1,client_1,0.8652393817901611,3.7190127751770583,0.5,"[1, 3, 4]",0.0006467907224653868,0.0005882728149069963,4.5327348709106445
9,2,client_2,0.8950560092926025,4.286919206215923,0.5,"[2, 3, 4]",0.0009173194151168158,0.0006920877215260366,5.076649188995361
9,3,client_3,0.9170271754264832,4.805248357714542,0.5,"[3, 2, 6]",0.0011035057918462453,0.0007279924452758795,9.409109115600586
9,4,client_4,0.8532005548477173,3.5198541543698716,0.5,"[4, 3, 1]",0.0007995603629940308,0.0007169221924325496,5.023981094360352
9,5,client_5,0.9260443449020386,5.054912314129372,0.5,"[5, 3, 6]",0.0005776779136051093,0.0007300249880482786,6.14724063873291
9,6,client_6,0.8868787884712219,4.118497075086149,0.5,"[6, 3, 4]",0.0012016637351524929,0.0009216788865193707,5.388423919677734
9,7,client_7,0.8505731821060181,3.4782078440863793,0.5,"[7, 3, 1]",0.0007300678384890893,0.000594778707719831,6.5271525382995605
9,8,client_8,0.8818073868751526,4.019315245697119,0.5,"[8, 3, 4]",0.0009208543533465622,0.000730186402840369,5.18950891494751
9,9,client_9,0.8843830823898315,4.069216841637778,0.5,"[9, 3, 4]",0.0007344988120995909,0.0005904674041491538,4.07805871963501
