round,client_id,client_name,tau,layer_name,num_layer_params,num_selected_params,selected_ratio,mask_jaccard_with_prev_round_layer,mask_hamming_change_rate_layer,selected_importance_mean,unselected_importance_mean,selected_importance_median,unselected_importance_median,selected_importance_min,selected_importance_max,unselected_importance_min,unselected_importance_max,importance_gap_mean_ratio,importance_gap_boundary_ratio,importance_selected_share
13,5,client_5,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.0702525803113156e-06,8.200274506022851e-08,6.432985912852018e-07,0.0,6.778641647997574e-08,3.7839561173313996e-06,0.0,3.500531420286279e-06,13.05126466511081,0.019364601820894452,0.5950376778319577
13,6,client_6,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,7.757602484053236e-07,4.902261900064454e-08,3.0148453333822545e-07,0.0,4.67869760711892e-08,4.72570627607638e-06,0.0,1.3617146805700031e-06,15.824214209789861,0.03435884358150635,0.6404908331552408
13,7,client_7,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.0386976392786367e-06,3.300723341287278e-08,3.552270868567575e-07,0.0,3.2175926367727925e-09,7.562932751170592e-06,0.0,1.3506473806046415e-06,31.467834897021728,0.0023822577977936645,0.7798735731176869
13,8,client_8,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,7.158751563550529e-07,2.3641403595949025e-08,3.2503376701242814e-07,0.0,4.923767504827481e-10,3.1235622373060323e-06,0.0,4.7412683557013224e-07,30.279288374795932,0.0010384894400698322,0.7731948128175106
13,9,client_9,0.1,fc1,336,34,0.10119047619047619,1.0,0.0,1.5867342700413274e-06,3.988732463468179e-08,6.73099123105203e-07,0.0,3.72870303522177e-08,8.791103027760983e-06,0.0,7.383301294794364e-07,39.779416272141596,0.0505017719874646,0.8174712555038762
14,1,client_1,0.1,fc1,336,34,0.10119047619047619,0.5454545454545454,0.0595238097012043,1.1073170996082006e-06,3.7395176891967054e-08,6.269644927670015e-07,0.0,3.056355524222454e-07,3.7025272376922658e-06,0.0,3.0543586149178736e-07,29.61043592255709,1.0006505139212327,0.7692510462210189
14,2,client_2,0.1,fc1,336,34,0.10119047619047619,0.5111111111111111,0.065476194024086,4.80490236670301e-07,8.705908375543779e-09,2.294951571002457e-07,0.0,7.598029583277821e-08,4.031261596537661e-06,0.0,7.484511854727316e-08,55.184942340718344,1.0151534549488856,0.861372671207657
14,3,client_3,0.1,fc1,336,34,0.10119047619047619,0.4782608695652174,0.0714285746216774,1.1561277810134175e-06,4.615634373242285e-08,8.06201683190011e-07,0.0,3.7686336895603745e-07,4.770377017848659e-06,0.0,3.699549324664986e-07,25.047537131156552,1.0186709710085928,0.7382186840902297
14,4,client_4,0.1,fc1,336,34,0.10119047619047619,0.44680851063829785,0.0773809552192688,9.258194069161618e-07,8.045167680472101e-09,3.532913837034357e-07,0.0,1.2289848427826655e-07,4.7813186938583385e-06,0.0,1.0662073179901199e-07,115.06339958128244,1.1526588642354558,0.9283450142364134
14,5,client_5,0.1,fc1,336,34,0.10119047619047619,0.4166666666666667,0.0833333358168602,1.6353748351855971e-06,5.4807806786523357e-08,9.330283887720725e-07,0.0,4.960272121934395e-07,6.763109468010953e-06,0.0,4.79414438814274e-07,29.837811312975173,1.034650059289394,0.7706045756931154
