round,client_id,client_name,alpha,distance_avg,gamma,ref_client_ids,train_loss,val_loss,meta_loss
11,5,client_5,0.5714185237884521,1.1505639565802994,0.25,"[5, 2, 3, 8]",0.0006558379725926927,0.0007454061446267028,2.8426601886749268
11,6,client_6,0.5802321434020996,1.2949064478016226,0.25,"[6, 7, 1, 8]",0.0012701109623633495,0.0012252947094940855,2.819986343383789
11,7,client_7,0.581960916519165,1.3233130966364115,0.25,"[7, 6, 1, 8]",0.0008025042323572663,0.0006328643740368733,3.494354486465454
11,8,client_8,0.5974323153495789,1.5791110572681646,0.25,"[8, 1, 5, 3]",0.0010114590108315704,0.0007925394149598576,2.133591890335083
11,9,client_9,0.6168410778045654,1.904646057653008,0.25,"[9, 3, 8, 6, 2]",0.0007956053070454673,0.0007129200608243462,2.8599066734313965
12,1,client_1,0.603939950466156,1.687635403315653,0.25,"[1, 8, 6, 7]",0.0006972338024201515,0.0005887248950043607,4.0590338706970215
12,2,client_2,0.5842580199241638,1.3611107676115353,0.25,"[2, 5, 3, 8]",0.0009531117539005464,0.0009021704779887642,2.687793493270874
12,3,client_3,0.5685941576957703,1.104470107529778,0.25,"[3, 5, 2, 8]",0.0011687966969992126,0.0008101788450159723,3.080050468444824
12,4,client_4,0.5619288682937622,0.9959761809113843,0.25,"[4, 2, 5, 3]",0.0008621305418445351,0.0007081808511128804,2.5626676082611084
12,5,client_5,0.5813058018684387,1.3125440692383563,0.25,"[5, 2, 3, 8]",0.0006190427152047327,0.000662031401671427,3.0160765647888184
12,6,client_6,0.5845475196838379,1.3658793692738982,0.25,"[6, 7, 1, 8]",0.001295052748740828,0.0010566419819586167,3.1686148643493652
12,7,client_7,0.5832527279853821,1.3445625151798595,0.25,"[7, 6, 1, 8]",0.0008004884439879854,0.0006252699827735504,3.8824622631073
12,8,client_8,0.6042815446853638,1.6933487116111792,0.25,"[8, 1, 5, 3]",0.0009746963950900707,0.0007565319254450451,1.616380214691162
12,9,client_9,0.6126159429550171,1.8332867856195663,0.25,"[9, 3, 8, 6, 2]",0.0007785170665741054,0.0006158662485715657,2.549482822418213
13,1,client_1,0.6051098108291626,1.7072091973750503,0.25,"[1, 8, 6, 7]",0.0007072731432344231,0.0006073855314951288,4.18653678894043
13,2,client_2,0.5831390619277954,1.342692150210496,0.25,"[2, 5, 3, 8]",0.0009462099203221927,0.000732321288442281,2.942133665084839
13,3,client_3,0.5688492059707642,1.1086296966823284,0.25,"[3, 5, 2, 8]",0.001138216517158905,0.0007906844392312521,2.562809467315674
13,4,client_4,0.5686580538749695,1.1055121085482824,0.25,"[4, 2, 5, 3]",0.0008482543198614237,0.0008219423917266236,2.953587055206299
13,5,client_5,0.5758247971534729,1.2226279141177656,0.25,"[5, 2, 3, 8]",0.0006267271733992186,0.0006502461345671336,2.889183759689331
13,6,client_6,0.5867922902107239,1.402881921188964,0.25,"[6, 7, 1, 8]",0.0012530073840147386,0.0008922290620857836,2.8313262462615967
