client_id,model_name,component,smoothing_window,decomp_mode,step,MAE,RMSE,sMAPE,WAPE,NRMSE_mean_abs,R2
1,GRU,trend,12,autoformer_same,step_6,1.6303372193961925,2.287158258598361,33.7712399615916,15.151837052900758,21.256121504422996,0.91492935031502
1,GRU,season,12,autoformer_same,step_1,2.0424845304179353,2.798784946291724,57.26689658528619,32.03965440344774,43.90343575711537,0.8838278346009538
1,GRU,season,12,autoformer_same,step_2,2.263440677664971,3.06570289720079,62.95507246762635,35.51351369218405,48.1010462578312,0.8605768817183357
1,GRU,season,12,autoformer_same,step_3,2.35222755945257,3.1256252658117187,64.85421592502972,36.90767456419897,49.04267937899405,0.8550678207722119
1,GRU,season,12,autoformer_same,step_4,2.4252552698216228,3.2320022956241368,65.61838045630732,38.05907404018768,50.71919517086469,0.84501599201511
1,GRU,season,12,autoformer_same,step_5,2.5309837461669273,3.388021081538248,67.64867021385348,39.71486739836941,53.16303871650966,0.8296945297688358
1,GRU,season,12,autoformer_same,step_6,2.6767847865627403,3.5875835919588286,71.30956743742038,41.99939714118226,56.290040640269176,0.8090492464017379
1,DLinear,trend,12,autoformer_same,step_1,0.5788254601545321,0.7752504906689623,13.91249725593119,5.390074167032793,7.219200849605096,0.9901598756133336
1,DLinear,trend,12,autoformer_same,step_2,0.8350823260335075,1.1463999264486093,19.008596047080577,7.772888794958425,10.670610592336592,0.9785132388787593
1,DLinear,trend,12,autoformer_same,step_3,1.108749806447776,1.544741344700422,24.611756398477365,10.315542805023,14.371902379730614,0.961045157653652
1,DLinear,trend,12,autoformer_same,step_4,1.3025423819692565,1.8607012966394574,28.173266113369174,12.113546404779205,17.304380816076442,0.9435612913054936
1,DLinear,trend,12,autoformer_same,step_5,1.5246184974233696,2.2057363292888863,32.00632426123662,14.173773652299209,20.505854162974785,0.9207927479510076
1,DLinear,trend,12,autoformer_same,step_6,1.7773943921824786,2.585996716078568,36.5166700055932,16.51853977734896,24.033431093085394,0.8912464969685787
1,DLinear,season,12,autoformer_same,step_1,2.100396126848864,2.8756245383263663,58.91911900040532,32.948090921798865,45.10878813582015,0.8773613425359709
1,DLinear,season,12,autoformer_same,step_2,2.325399100743086,3.177702082810522,63.401458616400106,36.48564489405002,49.85831961030516,0.8502037227285629
1,DLinear,season,12,autoformer_same,step_3,2.3974201981793124,3.2612067964900553,64.55821479452392,37.61677058516907,51.170023821560854,0.8422215511112341
1,DLinear,season,12,autoformer_same,step_4,2.4265593753993846,3.2968973427973878,64.83726342419108,38.079539123330825,51.73758076039812,0.8387296918856915
1,DLinear,season,12,autoformer_same,step_5,2.5800043160314123,3.468878017221454,67.35410686580028,40.48407242977625,54.43180307740702,0.8214686676256874
1,DLinear,season,12,autoformer_same,step_6,2.7744156710033216,3.7372400672719692,70.92180168897573,43.53124920095513,58.6381863660825,0.7927858965359691
1,TCN,trend,12,autoformer_same,step_1,0.5184255210943663,0.6739440066946069,13.859725874861692,4.827624562394398,6.275825948226976,0.9925635764115686
1,TCN,trend,12,autoformer_same,step_2,0.70411793879918,0.9192160526657122,16.06002746674255,6.553881295533208,8.555998933641137,0.9861855418023368
1,TCN,trend,12,autoformer_same,step_3,0.9573261190837417,1.267686944785217,20.520212911940227,8.906733063082639,11.794254799366033,0.973765430279656
1,TCN,trend,12,autoformer_same,step_4,1.2018080702821368,1.6166263075547775,24.969785908474222,11.176724865559441,15.034501944906186,0.9573967204578764
1,TCN,trend,12,autoformer_same,step_5,1.417092090174201,1.933633605590018,29.64967342372829,13.17414327881867,17.976223265833024,0.9391296043535088
1,TCN,trend,12,autoformer_same,step_6,1.6181021792905692,2.2431059419442927,33.99507925446603,15.038128470522464,20.84671328274443,0.9181748352640682
1,TCN,season,12,autoformer_same,step_1,1.9980136447887147,2.7181708295591998,55.88843867301758,31.342057048189474,42.63887389795133,0.8904237280046415
1,TCN,season,12,autoformer_same,step_2,2.2552779702342187,2.9908667756402276,63.69623598209153,35.38544034572181,46.92686341440301,0.8673006486745869
1,TCN,season,12,autoformer_same,step_3,2.3219076257466535,3.0748265261257957,64.70942778776087,36.43193902512277,48.245620841451576,0.8597405140857043
1,TCN,season,12,autoformer_same,step_4,2.3611606802372185,3.154255832489436,66.35394677019235,37.05324972102324,49.49913476344724,0.8523826528680123
1,TCN,season,12,autoformer_same,step_5,2.396250821059144,3.209642196612563,65.9179534585859,37.60070911388663,50.364011397232645,0.8471555647098409
