client_id,client_name,data_path,start_time,end_time,decomp_mode,smoothing_window,model_name,component,train_samples,test_samples,MAE,RMSE,sMAPE,WAPE,NRMSE_mean_abs,R2,target_abs_mean,target_std,epochs,train_final_loss,split_index,scaler
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,12,TCN,trend,14559,3648,1.0694786531206992,1.543272101269887,23.175750806702165,9.948640866862087,14.356021433823981,0.9611427179724283,10.749997586891277,7.829000043780175,40,0.04779105011566433,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,12,TCN,season,14559,3648,2.3138336343019343,3.1040223762731145,64.14076975983764,36.304709624725035,48.702988705828666,0.8570654161197683,6.373370447534249,8.210246238558184,40,0.13018448326796309,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,GRU,trend,14559,3648,0.5844438625118363,0.851507962098953,6.407228842515628,5.824416320688495,8.485907194059923,0.9751479086874922,10.034376499379238,5.401411228393941,40,0.031136638002761962,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,GRU,season,14559,3648,2.908186949113727,3.958889113597129,56.29193223750757,31.559504330482312,42.96166881729298,0.8815394383457708,9.214932270943127,11.502346435949413,40,0.10976666164028505,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,DLinear,trend,14559,3648,0.6497376055418573,0.9649627358755928,7.525586012556403,6.475116870281816,9.6165680027016,0.9680841364924642,10.034376499379238,5.401411228393941,40,0.04301406445677803,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,DLinear,season,14559,3648,2.9101368960901772,3.8679885712473907,58.48222349493567,31.58066506090449,41.975220628499585,0.886916959575563,9.214932270943127,11.502346435949413,40,0.12482505388267748,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,TCN,trend,14559,3648,0.5074141630194864,0.7769357123441974,5.81115812846796,5.056758265434493,7.742739521133838,0.979310229026258,10.034376499379238,5.401411228393941,40,0.02832342723545829,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,24,TCN,season,14559,3648,2.648428869095683,3.4987584776755423,53.69765474788403,28.7406221902865,37.96835391861121,0.9074758636626257,9.214932270943127,11.502346435949413,40,0.09659796808478154,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,GRU,trend,14559,3648,0.3321492814878274,0.476974584961985,4.379427706744896,3.3089135340259963,4.751681217781426,0.991550528546255,10.03801634798796,5.1889617250913105,40,0.01446330461038777,14612,standard
1,client_1,per_client_merged_1h\client_1_load_weather_1h.csv,2011-06-01 00:00:00,2013-07-31 23:59:59,autoformer_same,48,GRU,season,14559,3648,3.2090125254394133,4.2757624470173,58.225242181742395,34.76025965444119,46.31536823312084,0.8643359266760903,9.231842792099306,11.608634627325944,40,0.134946769300304,14612,standard
