count,mean,std,min,max,range,client,date
48,8.198437499999999,3.770133204409277,4.453,16.104,11.651,1,2010-09-17
48,7.561791666666667,3.275234095634336,4.108,14.605,10.497,1,2010-09-18
48,7.940437500000001,3.4110800243003467,3.606,16.971,13.365,1,2010-09-19
48,6.410604166666666,2.31741857245994,3.565,12.264,8.699,1,2010-09-20
48,7.4301875,3.020422963591252,4.517,15.609,11.091999999999999,1,2010-09-21
48,6.8730416666666665,2.8014258904178684,3.644,14.289,10.645,1,2010-09-22
48,7.445604166666667,3.153104533897409,4.295,15.15,10.855,1,2010-09-23
48,6.5536875,1.9272613813857347,4.063000000000001,11.853,7.789999999999999,1,2010-09-24
48,6.324875,2.0996984345275505,3.557,12.461,8.904,1,2010-09-25
48,6.689854166666667,2.9202500110806118,3.248,15.608,12.36,1,2010-09-26
48,7.261895833333333,2.6608889271323335,3.515,14.057,10.542,1,2010-09-27
48,6.786270833333333,2.236875306729145,3.777,12.546,8.768999999999998,1,2010-09-28
48,8.064833333333334,3.640128442516031,3.01,15.862,12.852,1,2010-09-29
48,7.4690208333333326,3.2254724772790095,4.047,15.074,11.027000000000001,1,2010-09-30
48,8.316374999999999,2.913142557189855,4.476,16.987000000000002,12.511000000000003,1,2010-10-01
48,7.863729166666666,3.2579573403394395,3.526,16.239,12.713000000000001,1,2010-10-02
48,7.626375,3.1255016797307915,0.0,12.86,12.86,1,2010-10-03
48,7.586083333333334,3.0516039788890743,3.052,15.409,12.357000000000001,1,2010-10-04
48,5.986,2.1571045704044054,3.335,11.904,8.568999999999999,1,2010-10-05
48,6.837458333333333,2.8496054968343696,3.205,13.48,10.275,1,2010-10-06
48,6.442687500000001,2.5849679874247258,3.226,13.411,10.184999999999999,1,2010-10-07
48,6.7815208333333326,2.9255781679145088,3.227,14.59,11.363,1,2010-10-08
48,7.2981875,2.1043632448375935,3.967,12.471,8.504,1,2010-10-09
48,7.3948125000000005,2.9526031259576513,3.975,16.779,12.804,1,2010-10-10
48,6.5405625,2.474710977375449,3.079,13.235,10.155999999999999,1,2010-10-11
48,6.674416666666667,2.471757431751434,3.722,13.394,9.672,1,2010-10-12
48,6.6615625,2.4909341997531764,3.476,13.75,10.274000000000001,1,2010-10-13
48,6.168458333333334,2.186399604891453,2.973,10.919,7.946000000000001,1,2010-10-14
48,6.792208333333334,2.287553779935958,3.267,11.494,8.227,1,2010-10-15
48,7.284229166666667,2.845927087772706,3.031,12.946,9.915,1,2010-10-16
48,7.531604166666667,2.5302458188508203,3.945,12.575,8.629999999999999,1,2010-10-17
48,6.268833333333333,1.8573538410276433,4.004,11.211,7.207000000000001,1,2010-10-18
48,8.131791666666667,2.8592088398220077,3.709,13.24,9.531,1,2010-10-19
48,6.641645833333333,2.4846760522577416,3.786,13.2,9.414,1,2010-10-20
48,6.473708333333334,2.4400540799581814,3.687,12.709,9.022,1,2010-10-21
48,6.680729166666667,2.35422701538791,3.404,11.777,8.373,1,2010-10-22
48,6.275916666666667,2.2746837220723664,2.806,10.971,8.165,1,2010-10-23
48,8.775895833333333,4.026239321503979,3.118,17.737000000000002,14.619000000000002,1,2010-10-24
48,7.157604166666666,2.5092778968034857,3.888,14.359,10.471,1,2010-10-25
48,6.3783125,2.3866635409526755,3.142,13.136,9.994,1,2010-10-26
48,6.632854166666667,1.9067792493992888,4.01,11.633,7.622999999999999,1,2010-10-27
48,6.320250000000001,1.9598799301042722,3.721,11.292,7.571,1,2010-10-28
48,6.7893333333333326,2.0160937302313133,3.655,11.181,7.526,1,2010-10-29
48,6.622375000000001,1.8650065041812323,3.477,10.924,7.446999999999999,1,2010-10-30
48,6.927666666666667,2.680329317122609,2.995,12.117,9.122,1,2010-10-31
48,7.246395833333334,3.185695987549448,3.435,15.814,12.379,1,2010-11-01
48,6.942458333333334,2.1067756543593865,4.122,11.317,7.195,1,2010-11-02
48,6.6213750000000005,2.4071052414917427,2.76,11.761,9.001,1,2010-11-03
48,6.8435,2.324664304294186,3.815,12.82,9.005,1,2010-11-04
48,8.780583333333334,3.872012818871284,3.184,18.418,15.233999999999998,1,2010-11-05
48,7.276395833333333,2.5869647189328937,3.584,12.277,8.693,1,2010-11-06
48,6.922,2.579715240758998,3.024,12.042,9.018,1,2010-11-07
48,6.270770833333334,2.568571564612413,2.963,14.052,11.088999999999999,1,2010-11-08
48,6.591354166666666,2.4356675391479157,3.261,11.586,8.325,1,2010-11-09
48,6.492791666666666,2.7411078126881736,2.858,14.268,11.41,1,2010-11-10
48,6.4975625,2.615074685937652,3.0340000000000003,12.478,9.443999999999999,1,2010-11-11
48,7.0488125,2.990596095538302,3.271,15.486,12.215,1,2010-11-12
48,8.616395833333334,3.6195172167756655,3.454,15.303,11.849,1,2010-11-13
48,9.400979166666668,4.009601059847625,3.686,18.537,14.850999999999999,1,2010-11-14
48,7.392354166666667,2.4500709020533784,3.509,13.337,9.828,1,2010-11-15
48,7.282104166666667,3.133031807701187,3.261,16.511,13.25,1,2010-11-16
48,6.4000208333333335,2.0753900068198745,2.876,10.616,7.74,1,2010-11-17
48,6.354,2.088180394913745,3.015,10.652,7.636999999999999,1,2010-11-18
48,7.287979166666666,2.516914393336914,2.969,12.011,9.042,1,2010-11-19
48,6.74025,2.1463785185006046,2.868,11.418,8.549999999999999,1,2010-11-20
48,6.406958333333333,2.3182356915618407,2.767,14.055,11.288,1,2010-11-21
48,6.382625,2.373870057073963,3.104,12.777,9.672999999999998,1,2010-11-22
48,6.267645833333333,2.4413509992797833,2.938,13.253,10.315,1,2010-11-23
48,6.295229166666666,2.185624359303829,3.193,11.409,8.216000000000001,1,2010-11-24
48,6.4006875,2.552410834971268,2.896,13.916,11.02,1,2010-11-25
48,6.678270833333333,2.0498753022747223,3.19,10.65,7.460000000000001,1,2010-11-26
48,6.972520833333333,2.1232377222272243,3.078,13.876,10.798,1,2010-11-27
48,7.09,2.440118178163561,3.398,12.034,8.636000000000001,1,2010-11-28
48,6.512375,1.9167475069291593,3.478,12.09,8.612,1,2010-11-29
48,7.037145833333334,2.5141749121567574,3.453,14.826,11.373000000000001,1,2010-11-30
48,7.470416666666666,2.5022990946058488,3.261,14.138,10.876999999999999,1,2010-12-01
48,6.5335833333333335,2.618388515564433,3.188,12.996,9.808,1,2010-12-02
48,6.931875000000001,2.0458699405949026,3.676,12.462,8.786,1,2010-12-03
48,7.159791666666667,2.2454893885234974,3.58,11.972,8.392,1,2010-12-04
48,7.8185,2.6593397196824724,3.262,13.165,9.902999999999999,1,2010-12-05
48,7.268229166666667,2.748117640019533,3.355,15.181,11.825999999999999,1,2010-12-06
48,6.818479166666666,2.397371273047488,3.688,13.661,9.972999999999999,1,2010-12-07
48,7.306145833333333,2.7355938247526477,3.45,13.578,10.128,1,2010-12-08
48,11.882375000000001,6.706232349424533,3.763,30.316,26.552999999999997,1,2010-12-09
48,8.008854166666667,1.6169447021371834,4.353,11.678,7.325000000000001,1,2010-12-10
48,6.9234374999999995,1.9203740870748374,3.3,10.688,7.388000000000001,1,2010-12-11
48,9.228479166666666,5.04150752525634,3.546,22.022,18.476,1,2010-12-12
48,6.704291666666666,2.251570779911294,3.699,12.725,9.026,1,2010-12-13
48,7.084145833333333,2.3100069815643174,3.475,12.671,9.196,1,2010-12-14
48,7.556979166666667,2.945861839645598,3.42,15.318,11.898,1,2010-12-15
48,7.054125,2.1144671742193273,3.786,11.998,8.212,1,2010-12-16
48,7.194916666666667,2.398760902059276,3.499,13.063,9.564,1,2010-12-17
48,6.644729166666667,2.035445957090875,3.352,10.669,7.317,1,2010-12-18
48,7.353208333333334,2.3529858890294335,3.61,11.429,7.819000000000001,1,2010-12-19
48,6.522645833333333,2.042516829687515,3.449,11.46,8.011000000000001,1,2010-12-20
48,7.044958333333334,2.6019894758183595,3.455,13.038,9.583,1,2010-12-21
48,7.406833333333334,2.72095735915773,3.35,15.68,12.33,1,2010-12-22
48,6.979708333333334,2.4558559192467477,3.753,12.934,9.181,1,2010-12-23
48,7.147125,2.1081242809764684,3.652,11.516,7.864,1,2010-12-24
48,8.706125,3.995050584852702,3.555,17.296,13.741,1,2010-12-25
48,7.305291666666666,2.2848851077622605,3.855,13.518,9.663,1,2010-12-26
48,6.953979166666667,2.064459256278344,3.7,11.607,7.906999999999999,1,2010-12-27
48,6.702895833333333,2.5534156368383027,3.109,12.853,9.744,1,2010-12-28
48,6.9325,2.6786973016827695,3.42,14.381,10.961,1,2010-12-29
48,8.060354166666666,3.0642350854872746,3.439,14.467,11.028,1,2010-12-30
48,8.381041666666667,3.425487894793365,3.639,16.02,12.381,1,2010-12-31
48,10.788583333333333,6.257290378951964,3.717,24.825,21.108,1,2011-01-01
48,8.400458333333333,3.361918790761276,4.127,17.874,13.747,1,2011-01-02
48,7.445875,2.2470515681666057,3.682,13.847,10.165,1,2011-01-03
48,6.7360625,2.605107662301281,3.5,14.597,11.097,1,2011-01-04
48,6.4483958333333335,1.9965227190397425,3.665,11.178,7.513000000000001,1,2011-01-05
48,7.3116666666666665,2.3837878433848734,3.711,12.732,9.020999999999999,1,2011-01-06
48,6.819208333333333,1.9631281914585441,3.552,11.962,8.41,1,2011-01-07
48,7.885458333333333,2.9370079938048783,3.861,14.774,10.912999999999998,1,2011-01-08
48,8.5544375,2.840283113744721,4.066,14.85,10.783999999999999,1,2011-01-09
48,7.393270833333333,2.4793035633280587,4.452,15.47,11.018,1,2011-01-10
48,7.2651875,2.3764742314206524,3.834,12.931,9.097,1,2011-01-11
48,7.618604166666667,2.3638066193323195,3.855,12.958,9.103,1,2011-01-12
48,8.431,4.084603874124226,4.472,20.782,16.31,1,2011-01-13
48,8.395104166666666,3.392510281516482,3.832,15.287,11.455000000000002,1,2011-01-14
48,9.35975,4.786329551385706,3.685,19.826,16.141000000000002,1,2011-01-15
48,11.218083333333333,6.253738952540698,4.223,25.54,21.317,1,2011-01-16
48,10.731020833333334,5.5498712252247815,3.635,23.224,19.589,1,2011-01-17
48,7.319229166666666,2.1591002877930956,4.027,12.755,8.728000000000002,1,2011-01-18
48,7.546208333333333,2.7310936704047375,3.613,13.18,9.567,1,2011-01-19
48,8.422958333333334,3.207857374385147,4.402,16.709,12.306999999999999,1,2011-01-20
48,8.110083333333334,3.2576817813673076,3.493,17.106,13.613000000000001,1,2011-01-21
48,8.4979375,3.5346917913504745,3.679,17.687,14.008000000000001,1,2011-01-22
48,8.6416875,3.254596632563165,3.867,15.785,11.918,1,2011-01-23
48,13.204229166666666,8.923305012752875,3.89,30.113,26.223,1,2011-01-24
48,13.049104166666666,6.326262656710074,4.984,28.971,23.987000000000002,1,2011-01-25
48,17.08475,10.17813391436384,4.772,36.073,31.301000000000002,1,2011-01-26
48,11.894020833333334,6.052131913770915,5.863,25.827,19.964000000000002,1,2011-01-27
48,8.134208333333333,2.394884992204537,4.801,15.424,10.623,1,2011-01-28
48,7.042520833333334,2.109354292543486,3.725,12.222,8.497,1,2011-01-29
48,8.817958333333333,4.383165347817951,3.837,17.991,14.154,1,2011-01-30
48,13.8161875,9.383900873431774,3.82,38.565,34.745,1,2011-01-31
48,18.8669375,13.489620412315206,4.26,45.339,41.079,1,2011-02-01
48,17.704166666666666,9.501080510407657,6.265000000000001,44.267,38.002,1,2011-02-02
48,16.895791666666668,9.68757382831625,5.598,36.352,30.753999999999998,1,2011-02-03
48,15.205791666666668,7.977565409983636,5.91,32.598,26.688,1,2011-02-04
48,24.6368125,15.475441851398319,5.251,47.551,42.300000000000004,1,2011-02-05
48,16.16,7.690034753539044,5.898,37.615,31.717000000000002,1,2011-02-06
48,6.895916666666667,2.025843536767091,3.838,12.948,9.11,1,2011-02-07
48,6.833312500000001,2.52549190621373,3.655,14.549,10.894,1,2011-02-08
48,6.9493125000000004,2.196515123439854,3.562,11.473,7.911000000000001,1,2011-02-09
48,7.4483125,2.5727779932193173,3.897,13.226,9.329,1,2011-02-10
48,9.982395833333333,4.732356318932881,3.829,19.68,15.850999999999999,1,2011-02-11
48,8.178979166666666,2.0989381255472694,4.831,12.881,8.05,1,2011-02-12
48,7.535520833333333,2.5719946063076975,3.632,13.48,9.848,1,2011-02-13
48,7.4154583333333335,2.6415898578224355,3.554,14.122,10.568,1,2011-02-14
48,7.020875,1.98360218885164,3.752,12.597,8.844999999999999,1,2011-02-15
48,6.5500625,2.231674082113381,3.792,13.108,9.316,1,2011-02-16
48,7.742958333333333,2.688668601611359,4.027,13.855,9.828,1,2011-02-17
48,7.625541666666667,2.451008224665084,4.507,13.985,9.478,1,2011-02-18
48,13.282854166666667,8.991364412565911,4.228,30.277,26.049,1,2011-02-19
48,15.300166666666668,8.332963786132334,5.291,34.016,28.724999999999998,1,2011-02-20
48,7.7729583333333325,2.104318002001147,4.556,14.045,9.489,1,2011-02-21
48,7.3228125,2.492463215172766,3.664,14.677,11.013,1,2011-02-22
48,6.461791666666667,2.152355947766661,3.498,11.727,8.229,1,2011-02-23
48,6.4681041666666665,1.900958764140083,4.03,11.692,7.662,1,2011-02-24
48,6.598520833333333,1.9412696107662115,4.274,11.669,7.3950000000000005,1,2011-02-25
48,7.902,2.7774754800993633,3.635,13.717,10.082,1,2011-02-26
48,9.2205625,3.7386361940894073,4.238,18.542,14.304000000000002,1,2011-02-27
48,8.558770833333334,2.9960740427715584,4.747,17.209,12.462,1,2011-02-28
48,14.106041666666668,9.46368890101784,4.744,36.789,32.045,1,2011-03-01
48,7.4710833333333335,2.4476970142889147,4.186,14.447,10.261,1,2011-03-02
48,7.544354166666667,3.015002032317042,4.028,16.73,12.702000000000002,1,2011-03-03
48,7.917645833333334,2.558186263156681,4.532,13.834,9.302,1,2011-03-04
48,7.010479166666666,1.7171262235612856,4.099,10.891,6.792,1,2011-03-05
48,7.1201875,2.2476279000007326,3.997,14.176,10.179,1,2011-03-06
48,6.996479166666667,2.4088090903181367,4.091,14.88,10.789000000000001,1,2011-03-07
48,7.075020833333333,2.731418456917721,3.658,12.973,9.315000000000001,1,2011-03-08
48,7.207270833333333,2.5980301927682565,3.697,13.988,10.291,1,2011-03-09
48,6.893249999999999,1.7358481095921006,4.158,11.254,7.095999999999999,1,2011-03-10
48,7.3136875,2.379029563965821,3.832,13.975,10.143,1,2011-03-11
48,8.495645833333333,3.2336118629804353,3.825,15.897,12.072,1,2011-03-12
48,8.7508125,3.4452749737788437,3.923,15.635,11.712,1,2011-03-13
48,7.8473749999999995,2.6105334388025723,3.988,14.397,10.409,1,2011-03-14
48,7.102479166666666,2.4046203662823196,3.677,13.009,9.332,1,2011-03-15
48,7.489395833333333,2.776117101120053,3.757,14.361,10.604000000000001,1,2011-03-16
48,7.094104166666667,1.8973072995480837,4.136,11.34,7.204,1,2011-03-17
48,7.372458333333333,2.1076815432101346,3.801,13.235,9.434,1,2011-03-18
48,7.799125,2.451163515514058,3.858,13.568,9.709999999999999,1,2011-03-19
48,7.9034375,2.452029666495154,3.676,13.255,9.579,1,2011-03-20
48,7.388895833333333,2.932160159623684,3.52,15.352,11.832,1,2011-03-21
48,7.892291666666666,2.8585935014859296,3.731,13.98,10.249,1,2011-03-22
48,8.023854166666666,3.1322165966081226,3.655,15.284,11.629000000000001,1,2011-03-23
48,6.484020833333333,1.8761982893162792,3.606,11.259,7.6530000000000005,1,2011-03-24
48,6.501270833333333,2.1359261157392977,3.636,13.443,9.806999999999999,1,2011-03-25
48,6.914833333333333,1.8701312314099874,3.4,11.321,7.920999999999999,1,2011-03-26
48,7.306520833333334,2.6033200569091908,3.179,13.488,10.309,1,2011-03-27
48,6.9500416666666665,2.5317140519379637,3.307,15.143,11.836,1,2011-03-28
48,7.001291666666667,2.474252476481712,3.493,13.336,9.843,1,2011-03-29
48,7.09325,2.3186437203951074,4.017,12.23,8.213000000000001,1,2011-03-30
48,6.797770833333334,2.2907332955784336,3.438,12.297,8.859,1,2011-03-31
48,7.075541666666667,1.8898282479467785,3.841,12.382,8.541,1,2011-04-01
48,7.364249999999999,2.502420993715332,3.301,12.657,9.356,1,2011-04-02
50,7.02134,2.3411205638082193,3.049,14.535,11.486,1,2011-04-03
48,6.758604166666667,2.808366646818216,3.432,16.468,13.036,1,2011-04-04
48,6.722520833333333,2.5538736368012076,3.037,14.261,11.224,1,2011-04-05
48,6.3900625,2.443426425767368,3.087,13.269,10.182,1,2011-04-06
48,6.498562499999999,2.4393466417391005,3.471,13.767,10.296,1,2011-04-07
48,7.184583333333333,2.4455669736678716,3.461,12.299,8.838,1,2011-04-08
48,6.8276875,2.144525649640984,3.492,13.883,10.390999999999998,1,2011-04-09
48,7.107958333333333,2.5196938513656626,3.323,15.165,11.841999999999999,1,2011-04-10
48,6.842770833333333,2.6653069300685868,3.267,13.955,10.688,1,2011-04-11
48,7.0187083333333335,2.5075268901070493,3.673,13.872,10.199,1,2011-04-12
48,6.6500208333333335,2.9252842996193187,2.86,14.936,12.076,1,2011-04-13
48,6.462208333333333,2.298470989993995,3.375,14.271,10.896,1,2011-04-14
48,6.8762291666666675,2.1712561149201206,3.346,11.068,7.7219999999999995,1,2011-04-15
48,7.0385833333333325,2.896989353114149,3.151,13.783,10.632,1,2011-04-16
48,6.574145833333333,2.2972703319984222,3.035,12.198,9.163,1,2011-04-17
48,6.8334375,2.7607702972736634,3.04,16.309,13.269000000000002,1,2011-04-18
48,6.708541666666666,2.78866564566879,3.082,16.277,13.195,1,2011-04-19
48,6.208208333333332,2.4346634522838118,3.073,13.477,10.404,1,2011-04-20
48,6.257791666666667,2.4285109259329856,2.907,13.319,10.412,1,2011-04-21
48,6.590729166666667,2.4990918243164355,2.909,14.807,11.898,1,2011-04-22
48,6.7474375,2.606103775682706,3.0860000000000003,17.386,14.299999999999999,1,2011-04-23
48,6.456895833333333,2.3339184860566013,2.831,12.672,9.841000000000001,1,2011-04-24
48,6.772895833333333,2.6387456178508284,3.452,15.151,11.699,1,2011-04-25
48,7.050020833333334,3.1452546254844314,2.996,16.11,13.113999999999999,1,2011-04-26
48,7.075187499999999,2.9087173648838065,2.948,16.819,13.870999999999999,1,2011-04-27
48,6.939916666666666,3.10236819517602,3.585,17.793,14.207999999999998,1,2011-04-28
48,7.329229166666667,2.687941981386767,4.01,15.475,11.465,1,2011-04-29
48,6.918166666666667,2.5276376098097644,3.011,14.165,11.154,1,2011-04-30
48,6.801875,2.426270464523953,3.359,13.475,10.116,1,2011-05-01
48,6.6991875,2.919924085695278,2.802,15.781,12.979000000000001,1,2011-05-02
48,7.250374999999999,2.8478918939035767,3.448,15.397,11.949,1,2011-05-03
48,6.795354166666667,2.7479904107236397,3.582,14.566,10.984000000000002,1,2011-05-04
48,6.4980208333333325,2.614173979539506,3.014,14.696,11.682,1,2011-05-05
48,7.275291666666667,2.8623950762770383,3.31,15.165,11.854999999999999,1,2011-05-06
48,7.1725208333333335,2.9370324434750157,3.182,15.69,12.508,1,2011-05-07
48,7.0661249999999995,2.755470532664608,2.962,15.299,12.337,1,2011-05-08
48,8.15825,3.923396555526205,2.573,17.972,15.399000000000001,1,2011-05-09
48,7.847291666666667,4.463151062028068,2.885,21.777,18.892000000000003,1,2011-05-10
48,10.579104166666667,6.092961087903456,3.249,26.464,23.215,1,2011-05-11
48,9.054666666666668,4.998677749988186,3.23,22.398,19.168,1,2011-05-12
48,8.436770833333332,2.5345420606104665,4.543,15.278,10.735,1,2011-05-13
48,9.402270833333334,4.201000573518845,4.229,18.478,14.249000000000002,1,2011-05-14
48,8.984520833333333,3.9937087119809425,4.631,19.835,15.204,1,2011-05-15
48,9.737520833333333,4.106742426943631,4.422,18.63,14.207999999999998,1,2011-05-16
48,8.453458333333334,3.3325642734274195,4.716,17.632,12.916,1,2011-05-17
48,7.676145833333333,3.2213740691161217,3.333,15.534,12.201,1,2011-05-18
48,6.932791666666667,3.4202204915754937,3.306,16.304,12.997999999999998,1,2011-05-19
48,7.659,2.960315552472873,3.49,14.784,11.294,1,2011-05-20
48,7.432458333333333,2.5706519411391087,3.696,14.411,10.715,1,2011-05-21
48,7.730666666666667,3.8583489431848808,3.4290000000000003,19.0,15.571,1,2011-05-22
48,7.924604166666666,3.053326847879583,4.627,16.441,11.814,1,2011-05-23
48,8.423770833333334,3.402795210446493,4.684,16.373,11.689,1,2011-05-24
48,11.522229166666667,5.741847879735654,4.864,25.693,20.829,1,2011-05-25
48,10.211375,4.68020844064368,4.771,21.464,16.692999999999998,1,2011-05-26
48,10.029166666666667,4.401595631051401,5.014,21.127,16.113,1,2011-05-27
48,9.2060625,4.1729632433144195,3.43,18.792,15.362000000000002,1,2011-05-28
48,9.140437499999999,4.744448428387398,3.434,20.154,16.72,1,2011-05-29
48,9.506083333333335,4.724730224577427,3.948,21.721,17.773,1,2011-05-30
48,9.492770833333333,3.535823743077408,4.617,19.806,15.189,1,2011-05-31
48,7.580229166666666,3.731354253268715,3.388,17.961,14.572999999999999,1,2011-06-01
48,7.5125625000000005,2.5660002562664674,4.268,14.074,9.806000000000001,1,2011-06-02
48,7.553354166666666,2.7782521789372367,4.031,12.873,8.841999999999999,1,2011-06-03
48,8.000166666666667,3.2425740913028727,3.822,15.461,11.639,1,2011-06-04
48,8.168375,4.145380575013847,3.751,18.78,15.029000000000002,1,2011-06-05
48,8.283958333333333,4.675525265557363,3.338,19.954,16.616,1,2011-06-06
48,10.886854166666666,6.583460339525859,3.764,29.195,25.431,1,2011-06-07
48,11.168541666666668,6.029139146618759,4.921,27.129,22.208000000000002,1,2011-06-08
48,10.662708333333333,6.2107190968803785,4.103,27.129,23.026000000000003,1,2011-06-09
48,10.739520833333332,6.283844713432651,3.819,27.471,23.652,1,2011-06-10
48,11.957500000000001,6.0936265064409705,4.205,25.344,21.139000000000003,1,2011-06-11
48,11.506354166666666,5.363746981393493,4.86,22.921,18.061,1,2011-06-12
48,9.661270833333333,5.554240602437879,4.503,27.933,23.43,1,2011-06-13
48,9.710125,4.445170444641566,3.554,21.765,18.211000000000002,1,2011-06-14
48,9.052083333333334,4.220501602907152,4.287,19.54,15.253,1,2011-06-15
48,8.819270833333333,4.266306184160197,4.737,21.239,16.502000000000002,1,2011-06-16
48,9.335875,5.216913567956816,4.143,22.903,18.759999999999998,1,2011-06-17
48,9.906583333333334,4.526841982368429,4.758,20.899,16.141000000000002,1,2011-06-18
48,9.694833333333333,5.428284558516341,3.412,22.534,19.122,1,2011-06-19
48,9.343979166666667,4.920304412350423,4.253,22.879,18.626,1,2011-06-20
48,9.640854166666665,5.838923089973061,3.989,26.349,22.36,1,2011-06-21
48,11.447625,5.628376742010079,5.258,23.754,18.496000000000002,1,2011-06-22
48,10.260541666666667,5.918762036167711,4.572,25.218,20.646,1,2011-06-23
48,11.126875,5.683856166390276,4.602,25.079,20.477,1,2011-06-24
48,10.485895833333332,5.422829748229254,4.365,21.217,16.851999999999997,1,2011-06-25
48,9.586333333333334,4.538032014802879,4.602,21.818,17.216,1,2011-06-26
48,10.304333333333334,4.745637648939861,5.168,20.617,15.449000000000002,1,2011-06-27
48,11.403,5.197661028791005,5.487,24.052,18.564999999999998,1,2011-06-28
48,9.293395833333333,4.36364926208964,4.071,20.876,16.805,1,2011-06-29
48,8.873145833333334,4.395653573700078,4.37,21.338,16.968,1,2011-06-30
48,9.8488125,4.743468807296815,4.116,21.204,17.088,1,2011-07-01
48,8.635791666666668,4.058114188164794,3.48,18.041,14.561,1,2011-07-02
48,8.827020833333334,4.216265522592659,4.172,19.242,15.07,1,2011-07-03
48,7.883541666666667,3.605207214856968,3.698,16.769,13.070999999999998,1,2011-07-04
48,8.595104166666667,5.092114325903079,3.4,20.232,16.832,1,2011-07-05
48,9.576437499999999,5.998115249743216,3.4530000000000003,24.973,21.52,1,2011-07-06
48,9.2503125,5.31113747145482,4.44,25.897,21.456999999999997,1,2011-07-07
48,9.594520833333332,5.500632470364186,3.928,20.814,16.886,1,2011-07-08
48,10.547833333333333,5.616956733886653,4.18,24.472,20.292,1,2011-07-09
48,11.6760625,6.639480399454014,4.861,28.512,23.651,1,2011-07-10
48,9.998770833333333,5.55708713013366,4.773,25.191,20.418,1,2011-07-11
48,10.1963125,5.562391128865241,4.597,22.799,18.201999999999998,1,2011-07-12
48,11.3704375,4.997002266918147,4.565,22.317,17.752,1,2011-07-13
48,10.586541666666667,5.6782218971365115,4.573,23.538,18.965,1,2011-07-14
48,14.509041666666667,7.411346054439268,5.443,34.532000000000004,29.089000000000006,1,2011-07-15
48,10.271083333333333,4.073403746010722,4.775,20.466,15.691,1,2011-07-16
48,10.632666666666667,5.233435860675223,4.339,22.737,18.397999999999996,1,2011-07-17
48,9.24775,4.385404799481931,4.882,22.877,17.994999999999997,1,2011-07-18
48,11.508375000000001,6.861935471102484,4.675,29.365,24.689999999999998,1,2011-07-19
48,11.328416666666667,6.123057113765942,4.397,24.742,20.345,1,2011-07-20
48,12.44675,6.406345898088664,4.269,28.484,24.215000000000003,1,2011-07-21
48,12.677833333333332,6.687405572475781,4.855,27.837,22.982,1,2011-07-22
48,12.418333333333335,6.466555610291533,4.371,27.556,23.185000000000002,1,2011-07-23
48,11.451354166666667,5.441940151873963,4.438,27.794,23.356,1,2011-07-24
48,10.281229166666668,5.2788981169694855,4.317,24.433,20.116,1,2011-07-25
48,10.804354166666668,6.930827111273607,3.394,26.687,23.293,1,2011-07-26
48,11.698916666666667,6.480151232255911,3.981,27.561,23.58,1,2011-07-27
48,9.581916666666666,5.447855126769571,4.611,23.245,18.634,1,2011-07-28
48,10.164458333333334,6.018991623888483,4.37,23.617,19.247,1,2011-07-29
48,10.721416666666668,5.194631958512284,4.589,21.79,17.201,1,2011-07-30
48,9.3665,4.989844959856394,4.594,23.153,18.558999999999997,1,2011-07-31
48,7.908895833333333,3.804177447589456,3.4130000000000003,15.641,12.228,1,2011-08-01
48,7.517125,2.8775411387709378,4.354,13.19,8.835999999999999,1,2011-08-02
48,8.062666666666667,3.487322745184049,3.5700000000000003,15.378,11.808,1,2011-08-03
48,7.255875,3.0767590756467214,4.208,16.414,12.206000000000001,1,2011-08-04
48,7.107729166666666,3.095622301852562,3.459,15.112,11.653,1,2011-08-05
48,7.132583333333333,3.2184468094483445,3.072,14.677,11.605,1,2011-08-06
48,8.5424375,4.166508666029118,4.174,18.312,14.138000000000002,1,2011-08-07
48,8.320708333333334,4.58091761205544,3.954,21.37,17.416,1,2011-08-08
48,10.224479166666667,6.051577909194105,4.396,27.104,22.708,1,2011-08-09
48,9.607770833333333,5.190864013021763,4.346,22.21,17.864,1,2011-08-10
48,10.387854166666667,5.6230104641915615,4.598,25.386,20.788,1,2011-08-11
48,9.177416666666668,3.757393301005328,4.593,18.202,13.609000000000002,1,2011-08-12
48,8.041625,4.4530172731650595,2.965,19.855,16.89,1,2011-08-13
48,11.086583333333335,5.269292797772059,4.067,22.385,18.318,1,2011-08-14
48,8.399541666666666,4.709948718871275,3.794,18.744,14.95,1,2011-08-15
48,8.421166666666666,4.626911930670866,3.675,18.671,14.995999999999999,1,2011-08-16
48,10.972166666666666,5.515788820473163,4.565,26.024,21.459,1,2011-08-17
48,8.7699375,5.275270792308282,3.435,23.311,19.876,1,2011-08-18
48,10.925895833333334,4.5440760933450415,4.741,22.739,17.998,1,2011-08-19
48,8.523708333333333,3.7949847416974305,3.467,21.278,17.811,1,2011-08-20
48,8.443791666666668,4.545127926754908,2.93,20.986,18.056,1,2011-08-21
48,8.477729166666666,4.2787028444929,4.017,20.552,16.535,1,2011-08-22
48,8.152354166666667,3.8583243606385884,3.392,18.295,14.903000000000002,1,2011-08-23
48,7.983104166666667,4.043143653883661,3.961,19.344,15.383000000000001,1,2011-08-24
48,7.9260625000000005,3.3569279801770766,4.049,16.067,12.018,1,2011-08-25
48,6.857083333333333,2.761743019099731,3.08,12.357,9.277,1,2011-08-26
48,9.132291666666667,4.322783933346329,3.14,16.484,13.344000000000001,1,2011-08-27
