epoch,split,timestamp,y_true,y_pred,y_base_pred,S_real,Rw_real,Ru_real,event_gate,event_correction_real,S_dev,Rw_dev,Ru_dev,event_correction_dev,P_future,T_future
56,val,2012-11-25 07:30:00,3.878999536514283,4.4716767930984505,158.0886978740692,-42.92535695308446,201.01405175590511,0.0,0.9999266862869263,-153.61702108097074,-31.531356953084465,201.01405175590511,0.0,-153.61702108097074,-134.33193902301787,-20.396460943371054
56,val,2012-11-25 08:00:00,5.105000488370657,3.080536343336106,156.12157547473907,-42.65832724952698,198.77990272426604,0.0,0.9999219179153442,-153.04103913140295,-31.264327249526975,198.77990272426604,0.0,-153.04103913140295,19.31037225398421,-20.162926276296375
56,val,2012-11-25 08:30:00,2.7589996564686308,3.794577056884766,163.4308275694847,-42.280152132868764,205.7109735598564,0.0,0.9999362230300903,-159.63625051259993,-30.886152132868762,205.7109735598564,0.0,-159.63625051259993,-192.41632490730282,-20.059523480743167
56,val,2012-11-25 09:00:00,3.1269997267425067,1.3092613203525552,158.33589652585982,-41.00199677407741,199.33788715744015,0.0,0.9999219179153442,-157.02663520550726,-29.607996774077414,199.33788715744015,0.0,-157.02663520550726,-158.39439731144904,-19.31309952268004
56,val,2012-11-25 09:30:00,2.5080003346204767,1.648609713077546,161.57897527003288,-41.65406583476066,203.23304110479353,0.0,0.9999251365661621,-159.9303655569553,-30.260065834760663,203.23304110479353,0.0,-159.9303655569553,83.14910927593706,-19.556803093641992
56,val,2012-11-25 10:00:00,-0.678999714806675,0.9346058545112618,161.3710148894787,-41.91703534775972,203.28805330848692,0.0,0.9999208450317383,-160.4364090349674,-30.52303534775972,203.28805330848692,0.0,-160.4364090349674,-96.93967242884635,-19.802028468251226
56,val,2012-11-25 10:30:00,-1.8540002813637246,-2.179210181474685,153.80063295960426,-39.99564383906126,193.79627372741697,0.0,0.9998918771743774,-155.97984314107893,-28.601643839061257,193.79627372741697,0.0,-155.97984314107893,-198.75641381549832,-18.760962746709584
56,val,2012-11-25 11:00:00,-3.2200002584606398,-2.637329897403716,154.5445016388893,-40.421543086647986,194.96603858304022,0.0,0.9998886585235596,-157.181831536293,-29.027543086647984,194.96603858304022,0.0,-157.181831536293,-36.5904772388339,-18.917805266708132
56,val,2012-11-25 11:30:00,-3.7509999342262734,-3.0714078798294056,149.9578745121956,-39.50936077409982,189.46723835754392,0.0,0.99982088804245,-153.02928239202498,-28.115360774099823,189.46723835754392,0.0,-153.02928239202498,-160.37497177934645,-18.463509255200623
56,val,2012-11-25 12:00:00,-5.793999831959604,-3.5673899476528157,147.54703041005135,-39.82229642945528,187.36932991075514,0.0,0.9997815489768982,-151.11442035770415,-28.428296429455276,187.36932991075514,0.0,-151.11442035770415,-46.40975019329786,-18.58150201690197
56,val,2012-11-25 12:30:00,-6.636999967902898,-5.187903522729872,143.41107829284667,-39.904713383793826,183.31579781913754,0.0,0.9997386336326599,-148.59898181557654,-28.510713383793828,183.31579781913754,0.0,-148.59898181557654,-57.72073777318,-18.63445955532789
56,val,2012-11-25 13:00:00,-7.136999996617435,-5.280790363311766,144.09040161299706,-40.38312483876943,184.47352338051795,0.0,0.9997193217277527,-149.3711919763088,-28.98912483876943,184.47352338051795,0.0,-149.3711919763088,-145.31171394753454,-18.95348396089673
56,val,2012-11-25 13:30:00,-4.348999664515256,-5.314082697391509,142.3347162475586,-39.883736756324765,182.21845300388335,0.0,0.9996180534362793,-147.64879894495007,-28.489736756324763,182.21845300388335,0.0,-147.64879894495007,-238.7978042578697,-18.718390635192392
56,val,2012-11-25 14:00:00,-3.0769998555928457,-2.7038654255866996,150.20963089680671,-42.39325700253248,192.60288482809065,0.0,0.9996757507324219,-152.9134963223934,-30.999257002532477,192.60288482809065,0.0,-152.9134963223934,-188.65394717645643,-20.12198653337359
56,val,2012-11-25 14:30:00,-3.578000343516468,-1.5741005108356467,151.59695071339607,-45.327724409282204,196.92467205142972,0.0,0.999681830406189,-153.1710512242317,-33.933724409282206,196.92467205142972,0.0,-153.1710512242317,314.3059236001968,-21.527979541033503
56,val,2012-11-25 15:00:00,0.21099973741173828,-2.1467409420013417,147.6438607337475,-46.01755139940977,193.6614090619087,0.0,0.9996057152748108,-149.7906016757488,-34.62355139940977,193.6614090619087,0.0,-149.7906016757488,114.71132920551298,-22.026794835627076
56,val,2012-11-25 15:30:00,1.59300015154481,1.6327620706558235,154.48591450190543,-51.147076986491676,205.63298841714857,0.0,0.9996572732925415,-152.8531524312496,-39.75307698649168,205.63298841714857,0.0,-152.8531524312496,-18.733619421035048,-25.02072314956784
56,val,2012-11-25 16:00:00,-0.08500028572976503,2.6440996420383462,155.48993021678925,-52.09772361564636,207.5876538324356,0.0,0.9996364116668701,-152.8458305747509,-40.70372361564636,207.5876538324356,0.0,-152.8458305747509,-27.721104600131508,-25.567245683223007
