epoch,train_loss,train_loss_next,train_weighted_loss_next,train_loss_ste,train_loss_seq,train_loss_weighted_seq,train_loss_fourier,train_weighted_loss_ste,train_loss_trend_smooth,train_weighted_loss_trend_smooth,train_loss_ae_y,train_weighted_loss_ae_y,train_loss_ae_resid,train_weighted_loss_ae_resid,train_loss_ru_mean,train_weighted_loss_ru_mean,train_loss_rw_ae,train_weighted_loss_rw_ae,train_loss_event_corr,train_weighted_loss_event_corr,train_loss_event_gate,train_weighted_loss_event_gate,train_loss_event_normal,train_weighted_loss_event_normal,train_event_mask_mean,train_event_gate_mean,train_event_corr_abs_mean,train_event_corr_abs_event_mean,train_event_corr_abs_normal_mean,val_loss,val_loss_next,val_weighted_loss_next,val_loss_ste,val_loss_seq,val_loss_weighted_seq,val_loss_fourier,val_weighted_loss_ste,val_loss_trend_smooth,val_weighted_loss_trend_smooth,val_loss_ae_y,val_weighted_loss_ae_y,val_loss_ae_resid,val_weighted_loss_ae_resid,val_loss_ru_mean,val_weighted_loss_ru_mean,val_loss_rw_ae,val_weighted_loss_rw_ae,val_loss_event_corr,val_weighted_loss_event_corr,val_loss_event_gate,val_weighted_loss_event_gate,val_loss_event_normal,val_weighted_loss_event_normal,val_event_mask_mean,val_event_gate_mean,val_event_corr_abs_mean,val_event_corr_abs_event_mean,val_event_corr_abs_normal_mean,val_MAE,val_MSE,val_RMSE,val_MAPE_percent,val_R2,best_val_RMSE,val_share_S_abs,val_share_S_dyn_abs,val_share_S_energy,val_share_Rw_abs,val_share_Rw_dyn_abs,val_share_Rw_energy,val_share_Ru_abs,val_share_Ru_dyn_abs,val_share_Ru_energy,val_share_Event_abs,val_share_Event_dyn_abs,val_share_Event_energy
44,0.003837603813384418,0.00272217307927757,0.00272217307927757,0.0009650812842115994,0.0003717962236626729,0.0003717962236626729,0.006304646804227577,0.0009650812842115994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000371656892558408,3.7165689992757375e-05,0.002642404547899984,5.284808972810176e-05,0.0060335680466561915,6.0335679275963905e-05,0.9997332709134839,0.9994611021271518,3.6040480936595727,3.6039511989116,3.968093386172601,0.004685322852081372,0.0029871884830719496,0.0029871884830719496,0.0015215362814153487,0.0003886928737786571,0.0003886928737786571,0.011717126770560185,0.0015215362814153487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003885329486326545,3.885329550144852e-05,0.0031189965026971016,6.237992808596873e-05,0.007536485561594573,7.536485442832168e-05,0.999673021828524,0.9995127269016799,3.6754550618876327,3.675344263170538,4.01633634911521,1.2554157880591903,2.6445379071694974,1.626203525752388,77.00416081712288,0.9297710499421241,1.4576149214427276,0.08593469032775361,0.27221958322829426,0.018786692521451744,0.5218601826394061,0.37967793513015935,0.626548306414727,0.0,0.0,0.0,0.39220512703283766,0.34810248164151675,0.3546650010638213
45,0.003981815330716739,0.0027505900764331673,0.0027505900764331673,0.0010790327108565658,0.0003791497361936447,0.0003791497361936447,0.007377979473375217,0.0010790327108565658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037901159587173315,3.790116032341422e-05,0.0026162902335939574,5.2325803602202324e-05,0.0061965560551800105,6.196555921933503e-05,0.9997332679245232,0.9994978695000132,3.607137999336024,3.607043400938705,3.9555942013816816,0.0035900094695875675,0.0026074808960731863,0.0026074808960731863,0.0008116198990482568,0.0003158056729590483,0.0003158056729590483,0.0052739479210651185,0.0008116198990482568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003156820605415994,3.156820650737051e-05,0.003099720087474621,6.199440035666625e-05,0.007734600035402175,7.734599903093747e-05,0.999673021828524,0.9995325478723704,3.6715796766559468,3.6714727966466807,4.000662146625431,1.1397230844124524,2.3083834523713063,1.5193365171584952,69.19499418127887,0.9386980440887207,1.4576149214427276,0.09005690105420533,0.2724979826016127,0.020644266032703803,0.5215767323253176,0.3804191795913236,0.6295057811734512,0.0,0.0,0.0,0.38836636662047436,0.34708283780703464,0.34984995279384495
46,0.004229872599595828,0.0028112363544149205,0.0028112363544149205,0.001263072245784594,0.0003964781215019219,0.0003964781215019219,0.009062419298678877,0.001263072245784594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003963338696722175,3.963338763249968e-05,0.002594948696054901,5.1898972657340226e-05,0.006403166187650505,6.403166058377647e-05,0.9997332718516144,0.999524955852039,3.6059797473057915,3.6058868279606853,3.957639292915381,0.003471664445240125,0.0024511496820408397,0.0024511496820408397,0.0008482217733975724,0.00032827270726176885,0.00032827270726176885,0.005527763275183542,0.0008482217733975724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032814981890828013,3.281498227865555e-05,0.003083246881313931,6.166493590374316e-05,0.007781308678661211,7.781308481886235e-05,0.999673021828524,0.999539384277918,3.631041498960621,3.6309378700139154,3.950118698832077,1.064416026711151,2.1699584914749126,1.4730778972868042,62.46783186866702,0.9423740888295432,1.4576149214427276,0.0895669053456699,0.2772840000318841,0.02048877442504515,0.5210093793088852,0.37273299686164973,0.6278138584145491,0.0,0.0,0.0,0.3894237153454422,0.3499830031064368,0.3516973671604057
47,0.004010045811084022,0.002753065986797896,0.002753065986797896,0.001102310851436235,0.00037694660106095466,0.00037694660106095466,0.007630589058519422,0.001102310851436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003768106920223165,3.768106999146957e-05,0.002582340840194082,5.1646815712420434e-05,0.006534110977213889,6.534110833571029e-05,0.9997332656097108,0.9995360442035826,3.5737726337827893,3.573680832666633,3.9150349653076297,0.003314632569767317,0.0023673468018336917,0.0023673468018336917,0.0007754731740939865,0.0003064661323877564,0.0003064661323877564,0.0049965365224027185,0.0007754731740939865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030634691098278615,3.063469157551884e-05,0.003063176828686909,6.126353563937557e-05,0.007991437737282062,7.991437624778546e-05,0.999673021828524,0.9995649445990813,3.625772108130741,3.6256714288357035,3.935301693536902,1.0390839961232112,2.0957627122794933,1.447674933222059,61.42538512011683,0.944344448814739,1.447674933222059,0.08877148055187602,0.2779427844333154,0.020187421754940038,0.5209752385922968,0.375026037271257,0.627062415731243,0.0,0.0,0.0,0.3902532808558245,0.3470311782953985,0.35275016251381697
48,0.004017222152830531,0.0027478667947943335,0.0027478667947943335,0.0011134709653097734,0.00037265966643665034,0.00037265966643665034,0.00778077258586186,0.0011134709653097734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003725266526203441,3.7252665976324606e-05,0.0025624297355908033,5.124859364310251e-05,0.006738314634493663,6.738314472155453e-05,0.9997332652449611,0.9995566934044141,3.5701625185001236,3.570072603103084,3.9010752832264797,0.004660159703515779,0.0027555257558376286,0.0027555257558376286,0.0017199699091689287,0.00040633933161408247,0.00040633933161408247,0.013542644939916108,0.0017199699091689287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004061641844941558,4.061641948772044e-05,0.0030469441516024452,6.0938882064156536e-05,0.008310876250947995,8.310876032199851e-05,0.999673021828524,0.9995931604857086,3.6333420774720597,3.6332429066964194,3.9383031420993366,1.167528841750934,2.4394777210748857,1.561882748824279,69.29241914349706,0.9352166748768452,1.447674933222059,0.09167749824750787,0.2768215558400362,0.021490066376055914,0.5217495594737657,0.3742890527063653,0.6310546254885049,0.0,0.0,0.0,0.3865729422787239,0.3488893914535699,0.3474553081354391
49,0.0044965331296980444,0.002829424587190403,0.002829424587190403,0.0015063031661169482,0.0004121053913940012,0.0004121053913940012,0.0113540830000142,0.0015063031661169482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004119610582784217,4.119610656385785e-05,0.002555789914199965,5.111579707144191e-05,0.006849348014299098,6.849347871764342e-05,0.9997332642216749,0.9995567142377255,3.5263487713976804,3.5262596783707374,3.8635955815951415,0.003382344736636097,0.0024265563598306087,0.0024265563598306087,0.0007808774287852469,0.00030928864547040045,0.00030928864547040045,0.005025176483402443,0.0007808774287852469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030916544622899004,3.0916544986696884e-05,0.0030336765112489827,6.0673528482326335e-05,0.008332085171242325,8.332084965257842e-05,0.999673021828524,0.9995807015584545,3.573413316005935,3.573317090853385,3.870127417891073,1.0720234232982495,2.148169197875362,1.465663398558947,62.087584569797514,0.942952730265482,1.447674933222059,0.09666340753756501,0.2813933690775647,0.02389862849859378,0.5214009010036816,0.36699442934993537,0.6344352088197859,0.0,0.0,0.0,0.3819356914587506,0.35161220157247125,0.34166616268162026
50,0.003714062043526857,0.0026807644687535594,0.0026807644687535594,0.0008775947045022896,0.0003427448122579403,0.0003427448122579403,0.0056912437259121415,0.0008775947045022896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034262159850252357,3.426216071533889e-05,0.0025374311540368242,5.074862176547162e-05,0.007069208837770083,7.069208677010523e-05,0.9997332664073346,0.9995789851228785,3.528704325528384,3.528617157630558,3.8556524045178358,0.004386304942075558,0.0028447060832916867,0.0028447060832916867,0.0013579021808126234,0.0003584976790071581,0.0003584976790071581,0.01035254284275979,0.0013579021808126234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003583656707828644,3.583656779973508e-05,0.0030134530861743265,6.026905951298131e-05,0.008759111305484162,8.759111095341988e-05,0.999673021828524,0.999615286260889,3.6062853112931257,3.60619282209745,3.8916274629613405,1.2261285966981517,2.5184185574064273,1.5869526008694863,71.52671556417312,0.9331203040752678,1.447674933222059,0.09602393513202082,0.28079261394002186,0.02363542888977787,0.521869862771522,0.3726076959139996,0.634910308061729,0.0,0.0,0.0,0.3821062020964545,0.3465996901459505,0.3414542630484931
51,0.0038892943355184244,0.0027056955052213944,0.0027056955052213944,0.0010239118999278956,0.0003558356280307243,0.0003558356280307243,0.007036598324748198,0.0010239118999278956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035571104393859873,3.55711051749031e-05,0.0025221758977609096,5.044351682859081e-05,0.007367231294126976,7.367231126072574e-05,0.9997332682835959,0.9995918022347827,3.5290966075094077,3.5290110869461815,3.8399674899976,0.003515715746226193,0.0024739581763961807,0.0024739581763961807,0.0008591829285707995,0.00032455879441511097,0.00032455879441511097,0.005670800213179853,0.0008591829285707995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003244406870922529,3.244406920434805e-05,0.00299936412624763,5.998728148508302e-05,0.009014333824350995,9.014333607525223e-05,0.999673021828524,0.9996161541448028,3.5904153433446693,3.59032528814266,3.8677795306878155,1.0784856600813961,2.19014513050038,1.4799138929344438,61.12512492112376,0.9418380078529338,1.447674933222059,0.0982807795302826,0.2816679772970335,0.024800371690598483,0.5209642137063994,0.3646572281916134,0.634756224565311,0.0,0.0,0.0,0.38075500676331525,0.353674794511325,0.34044340374409054
52,0.003764679867955736,0.002692062267618934,0.002692062267618934,0.0009115111633376297,0.0003409479492270493,0.0003409479492270493,0.006046580076278857,0.0009115111633376297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034082718624603415,3.408271937636748e-05,0.002508609918337942,5.017219736759455e-05,0.007685151384298452,7.685151206570838e-05,0.9997332635943622,0.9996058785904305,3.538334338293787,3.538248931646012,3.8611624242067424,0.003779807038599491,0.0023964385181227655,0.0023964385181227655,0.0011951329735373811,0.00034425204471161394,0.00034425204471161394,0.008853061279902855,0.0011951329735373811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003441096746742571,3.4410968230786546e-05,0.002980361514854976,5.960723016566286e-05,0.009421735515563353,9.421735296323437e-05,0.999673021828524,0.9996376116338047,3.600882873374013,3.600795084064091,3.871792845645442,1.0489146873905866,2.121505116779292,1.4565387453752447,61.887453345131775,0.9436608276667552,1.447674933222059,0.09308180074699739,0.2819110250905279,0.022344377653611906,0.5209316757065715,0.3605388020435793,0.6302306776012371,0.0,0.0,0.0,0.3859865235464286,0.35755017286586505,0.3474249447451509
53,0.0038248028807899735,0.002704611671650751,0.002704611671650751,0.0009559050971896672,0.00034271153297479455,0.00034271153297479455,0.006474647140048128,0.0009559050971896672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003425921023535134,3.4259211031692485e-05,0.0024951694869227493,4.99033885740315e-05,0.008012351407723705,8.012351202825726e-05,0.9997332643508275,0.9996181753052613,3.542190985205367,3.542106660470527,3.857310618264711,0.0045850033007745275,0.002925819064992639,0.002925819064992639,0.0014671994753742731,0.00036312156544995427,0.00036312156544995427,0.011403900575459279,0.0014671994753742731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036297916559346546,3.6297917453473444e-05,0.002967710818483075,5.935421505998913e-05,0.009633271259680597,9.633271045559558e-05,0.999673021828524,0.9996400110183223,3.5814494020927885,3.5813646096787695,3.8431022335673624,1.1985594859826616,2.590097450919571,1.6093779701858637,61.04643141512,0.9312167830786161,1.447674933222059,0.09245057542971565,0.28387777311757173,0.022146611269398875,0.520378378200182,0.36252524450143536,0.62856062360853,0.0,0.0,0.0,0.3871710463700998,0.35359698238096526,0.34929276512207114
54,0.00612687878939368,0.0031356200954249726,0.0031356200954249726,0.0028087028942632196,0.0005422115620827423,0.0005422115620827423,0.023207124731022585,0.0028087028942632196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000542033933318873,5.420339431273913e-05,0.0025000832391905508,5.00016638313132e-05,0.007835074922955038,7.835074761633109e-05,0.999733261192975,0.9995849581123218,3.4308576777903474,3.4307753312989955,3.7383129867675247,0.004765741607909608,0.0024007160948681,0.0024007160948681,0.0021701319802684077,0.0004478775069154026,0.0004478775069154026,0.017670421821055233,0.0021701319802684077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004477093626420298,4.477093712368246e-05,0.0029684683610577875,5.9369365744058114e-05,0.009075334643266993,9.075334429771843e-05,0.999673021828524,0.9995703198210252,3.3945692369282336,3.3944890279374365,3.6433195078977243,1.0546917582891795,2.1252899623755996,1.4578374265931024,61.12423938359382,0.9435603164463868,1.447674933222059,0.10678337527079865,0.2862985052352206,0.02934270787696411,0.5211856916862276,0.3575551990580312,0.6418851337724715,0.0,0.0,0.0,0.37203093304297113,0.3561462957067205,0.32877215835056445
55,0.003774502041924203,0.002692378720929206,0.002692378720929206,0.0009205866604561085,0.0003380713893514056,0.0003380713893514056,0.006163224044860894,0.0009205866604561085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003379539624107299,3.3795397019448165e-05,0.002502585929447958,5.005171753007925e-05,0.007768955164816668,7.768954976134838e-05,0.9997332651938677,0.9995681236016596,3.358915692196405,3.3588332855114156,3.6636434629150414,0.003663449249904139,0.0026322656812521124,0.0026322656812521124,0.0008483867371274579,0.00030197991260660727,0.00030197991260660727,0.005766048173372921,0.0008483867371274579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030185359076113254,3.018535966064871e-05,0.0029471884463726328,5.894376768439274e-05,0.009366766633337131,9.366766407793622e-05,0.999673021828524,0.9996249681244248,3.4565423505463726,3.456462985725813,3.701962368096441,1.131965442559499,2.330363354523523,1.5265527683390192,69.62709820061089,0.9381143408087109,1.447674933222059,0.10369624363636441,0.2882407048091936,0.027681068827606674,0.5218513243125347,0.35417134957839913,0.6407121588105896,0.0,0.0,0.0,0.3744524320510983,0.3575879456123795,0.3316067723618037
56,0.0036984196524100397,0.002670959011140487,0.002670959011140487,0.0008653441578863461,0.00032573754586168337,0.00032573754586168337,0.005721803630981637,0.0008653441578863461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032562229942625,3.256223069040432e-05,0.002480765116179989,4.96153011287381e-05,0.007993898873287724,7.9938986894004e-05,0.9997332659191094,0.9996027390832041,3.4041016139305613,3.4040204659698663,3.7055042639690874,0.003283020140769135,0.0024062332385341237,0.0024062332385341237,0.0006931542748651151,0.00027807246595095363,0.00027807246595095363,0.004428890574159824,0.0006931542748651151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002779561872293632,2.77956190867342e-05,0.0029400014608222907,5.8800028721993635e-05,0.009703693665369498,9.703693489114734e-05,0.999673021828524,0.9996408698379352,3.4697842455130017,3.4697045166554723,3.7156714752156246,1.054476939330035,2.130187764346179,1.459516277520117,60.77877288712944,0.9434302493034457,1.447674933222059,0.10493633643048886,0.2921175417834455,0.02845595307529149,0.5213509427858497,0.3480258957579932,0.6405458154967557,0.0,0.0,0.0,0.3737127207836588,0.3598565624585337,0.3309982314279527
57,0.004902929701721353,0.0029009425276438675,0.0029009425276438675,0.0018280610842545222,0.00042629213734397033,0.00042629213734397033,0.01444398136846502,0.0018280610842545222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004261498359116532,4.2614984303463154e-05,0.0024752386990434944,4.9504772794014056e-05,0.008180635195346736,8.180634983681632e-05,0.9997332657275093,0.9995965173869689,3.3910040378366184,3.390923951680789,3.6959458629605337,0.0048887804451008,0.0031650144679789445,0.0031650144679789445,0.0015318196806226915,0.00036631646535156175,0.00036631646535156175,0.01202134849123096,0.0015318196806226915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003661508637962551,3.661508722010479e-05,0.0029309015848406356,5.8618030270903846e-05,0.009671316117322939,9.671315916412626e-05,0.999673021828524,0.9996398492342865,3.427701655987038,3.4276247211315667,3.6652883560426774,1.2906623072175543,2.8020409985133425,1.6739298069254107,74.89459695238114,0.9255883620305763,1.447674933222059,0.11007985998094381,0.28660312904045104,0.031238438992975782,0.522312502488076,0.35809634322574146,0.6466366657122343,0.0,0.0,0.0,0.36760763753097747,0.3553005277337806,0.32212489529478994
